fg_made,ydl,posteam,season,week,kicker
1,5,LAC,2020,2,M.Badgley
1,12,KC,2020,2,H.Butker
1,20,PHI,2020,2,J.Elliott
1,12,LA,2020,2,S.Sloman
1,15,PHI,2020,2,J.Elliott
1,3,MIN,2020,2,D.Bailey
1,10,IND,2020,2,R.Blankenship
1,20,IND,2020,2,R.Blankenship
1,20,IND,2020,2,R.Blankenship
1,26,IND,2020,2,R.Blankenship
0,33,NE,2020,2,N.Folk
1,7,NE,2020,2,N.Folk
1,13,NO,2020,2,W.Lutz
1,9,LV,2020,2,D.Carlson
1,36,LV,2020,2,D.Carlson
1,16,CHI,2020,2,C.Santos
0,39,NYG,2020,2,G.Gano
1,21,NYG,2020,2,G.Gano
1,19,NYG,2020,2,G.Gano
0,32,CHI,2020,2,C.Santos
1,23,NYJ,2020,2,S.Ficken
1,28,SF,2020,2,R.Gould
1,7,NYJ,2020,2,S.Ficken
1,31,ARI,2020,2,Z.Gonzalez
1,15,ARI,2020,2,Z.Gonzalez
1,6,WAS,2020,2,D.Hopkins
1,10,ARI,2020,2,Z.Gonzalez
1,11,CAR,2020,3,J.Slye
1,6,CAR,2020,3,J.Slye
1,12,CAR,2020,3,J.Slye
1,4,CAR,2020,3,J.Slye
1,23,LAC,2020,3,M.Badgley
1,13,CAR,2020,3,J.Slye
0,28,CHI,2020,3,C.Santos
1,17,CHI,2020,3,C.Santos
1,11,ATL,2020,3,Y.Koo
1,18,ATL,2020,3,Y.Koo
0,30,ATL,2020,3,Y.Koo
1,25,DAL,2020,3,G.Zuerlein
1,24,DAL,2020,3,G.Zuerlein
1,19,DET,2020,3,M.Prater
1,36,ARI,2020,3,Z.Gonzalez
1,6,DET,2020,3,M.Prater
1,17,DET,2020,3,M.Prater
1,21,DET,2020,3,M.Prater
1,34,GB,2020,3,M.Crosby
1,15,GB,2020,3,M.Crosby
1,26,NO,2020,3,W.Lutz
1,17,NO,2020,3,W.Lutz
1,31,GB,2020,3,M.Crosby
1,16,NO,2020,3,W.Lutz
1,15,PIT,2020,3,C.Boswell
1,8,PIT,2020,3,C.Boswell
1,8,BAL,2020,3,J.Tucker
0,23,KC,2020,3,H.Butker
1,24,BAL,2020,3,J.Tucker
0,34,LA,2020,3,S.Sloman
1,12,LA,2020,3,S.Sloman
1,11,LV,2020,3,D.Carlson
1,15,NE,2020,3,N.Folk
1,5,NE,2020,3,N.Folk
0,22,LV,2020,3,D.Carlson
1,14,NE,2020,3,N.Folk
1,7,LV,2020,3,D.Carlson
1,13,MIA,2020,3,J.Sanders
1,24,IND,2020,3,R.Blankenship
0,23,IND,2020,3,R.Blankenship
1,23,IND,2020,3,R.Blankenship
1,34,SF,2020,3,R.Gould
1,14,SF,2020,3,R.Gould
1,34,NYG,2020,3,G.Gano
0,37,SF,2020,3,R.Gould
1,24,NYG,2020,3,G.Gano
1,8,SF,2020,3,R.Gould
1,29,NYG,2020,3,G.Gano
1,24,TB,2020,3,R.Succop
1,38,DEN,2020,3,B.McManus
1,17,TB,2020,3,R.Succop
1,21,TEN,2020,3,S.Gostkowski
1,13,TEN,2020,3,S.Gostkowski
1,12,TEN,2020,3,S.Gostkowski
1,23,MIN,2020,3,D.Bailey
0,31,MIN,2020,3,D.Bailey
1,33,TEN,2020,3,S.Gostkowski
1,36,TEN,2020,3,S.Gostkowski
1,37,TEN,2020,3,S.Gostkowski
1,24,CLE,2020,3,C.Parkey
1,12,CLE,2020,3,C.Parkey
1,9,CAR,2020,4,J.Slye
0,24,CAR,2020,4,J.Slye
1,5,ATL,2020,4,E.Fry
1,30,GB,2020,4,M.Crosby
0,36,WAS,2020,4,D.Hopkins
1,25,WAS,2020,4,D.Hopkins
1,28,BAL,2020,4,J.Tucker
1,36,LV,2020,4,D.Carlson
1,21,LV,2020,4,D.Carlson
1,16,BUF,2020,4,T.Bass
1,7,LV,2020,4,D.Carlson
1,19,CLE,2020,4,C.Parkey
1,26,CLE,2020,4,C.Parkey
1,22,DEN,2020,4,B.McManus
1,8,NYJ,2020,4,S.Ficken
1,20,NYJ,2020,4,S.Ficken
1,14,NYJ,2020,4,S.Ficken
1,36,DEN,2020,4,B.McManus
1,36,NYJ,2020,4,S.Ficken
1,19,NYJ,2020,4,S.Ficken
1,35,DEN,2020,4,B.McManus
1,9,CHI,2020,4,C.Santos
1,3,IND,2020,4,R.Blankenship
1,12,IND,2020,4,R.Blankenship
1,26,IND,2020,4,R.Blankenship
1,12,IND,2020,4,R.Blankenship
0,30,JAX,2020,4,A.Rosas
1,17,CIN,2020,4,R.Bullock
1,14,JAX,2020,4,A.Rosas
1,2,JAX,2020,4,A.Rosas
1,22,CIN,2020,4,R.Bullock
1,32,JAX,2020,4,A.Rosas
1,28,CIN,2020,4,R.Bullock
1,12,CIN,2020,4,R.Bullock
1,12,JAX,2020,4,A.Rosas
0,26,TB,2020,4,R.Succop
1,35,LAC,2020,4,M.Badgley
0,29,LAC,2020,4,M.Badgley
1,7,TB,2020,4,R.Succop
1,13,MIN,2020,4,D.Bailey
1,32,HOU,2020,4,K.Fairbairn
1,10,HOU,2020,4,K.Fairbairn
0,37,MIN,2020,4,D.Bailey
1,7,HOU,2020,4,K.Fairbairn
1,5,KC,2020,4,H.Butker
1,21,KC,2020,4,H.Butker
1,25,NE,2020,4,N.Folk
1,17,NYG,2020,4,G.Gano
1,14,LA,2020,4,S.Sloman
1,19,NYG,2020,4,G.Gano
1,9,NYG,2020,4,G.Gano
1,17,PHI,2020,4,J.Elliott
1,23,MIA,2020,4,J.Sanders
1,36,SEA,2020,4,J.Myers
1,11,MIA,2020,4,J.Sanders
1,27,MIA,2020,4,J.Sanders
1,25,MIA,2020,4,J.Sanders
1,11,MIA,2020,4,J.Sanders
1,8,NYJ,2020,5,S.Ficken
1,29,ARI,2020,5,Z.Gonzalez
1,25,BUF,2020,5,T.Bass
1,20,CAR,2020,5,J.Slye
1,21,CAR,2020,5,J.Slye
1,28,ATL,2020,5,Y.Koo
1,13,ATL,2020,5,Y.Koo
1,4,CAR,2020,5,J.Slye
1,36,ATL,2020,5,Y.Koo
1,28,BAL,2020,5,J.Tucker
0,43,BAL,2020,5,J.Tucker
1,21,BAL,2020,5,J.Tucker
1,20,CIN,2020,5,R.Bullock
1,6,CLE,2020,5,C.Parkey
1,14,IND,2020,5,R.Blankenship
1,18,CLE,2020,5,C.Parkey
1,19,IND,2020,5,R.Blankenship
1,7,IND,2020,5,R.Blankenship
1,28,CLE,2020,5,C.Parkey
1,18,HOU,2020,5,K.Fairbairn
0,6,JAX,2020,5,S.Hauschka
0,31,JAX,2020,5,S.Hauschka
1,15,HOU,2020,5,K.Fairbairn
1,28,HOU,2020,5,K.Fairbairn
1,30,WAS,2020,5,D.Hopkins
1,10,LA,2020,5,S.Sloman
1,30,NO,2020,5,W.Lutz
1,35,NO,2020,5,W.Lutz
0,32,LAC,2020,5,M.Badgley
1,20,LV,2020,5,D.Carlson
1,14,KC,2020,5,H.Butker
1,25,LV,2020,5,D.Carlson
1,8,MIA,2020,5,J.Sanders
1,32,MIA,2020,5,J.Sanders
1,11,MIA,2020,5,J.Sanders
1,19,SF,2020,5,R.Gould
1,13,MIA,2020,5,J.Sanders
1,31,MIA,2020,5,J.Sanders
1,34,MIN,2020,5,D.Bailey
1,28,MIN,2020,5,D.Bailey
1,6,DAL,2020,5,G.Zuerlein
1,37,NYG,2020,5,G.Gano
1,32,NYG,2020,5,G.Gano
1,36,NYG,2020,5,G.Gano
1,10,NYG,2020,5,G.Gano
1,22,DAL,2020,5,G.Zuerlein
1,16,DAL,2020,5,G.Zuerlein
1,23,PIT,2020,5,C.Boswell
0,39,PHI,2020,5,J.Elliott
1,21,TB,2020,5,R.Succop
1,17,TB,2020,5,R.Succop
1,28,TB,2020,5,R.Succop
1,29,CHI,2020,5,C.Santos
1,7,TB,2020,5,R.Succop
1,20,CHI,2020,5,C.Santos
1,16,DAL,2020,6,G.Zuerlein
0,40,DAL,2020,6,G.Zuerlein
1,8,ARI,2020,6,Z.Gonzalez
1,32,ATL,2020,6,Y.Koo
1,2,ATL,2020,6,Y.Koo
1,28,ATL,2020,6,Y.Koo
1,25,ATL,2020,6,Y.Koo
1,27,BAL,2020,6,J.Tucker
0,34,PHI,2020,6,J.Elliott
1,37,BAL,2020,6,J.Tucker
1,28,BAL,2020,6,J.Tucker
1,3,CAR,2020,6,J.Slye
1,13,CHI,2020,6,C.Santos
1,2,CAR,2020,6,J.Slye
1,37,CHI,2020,6,C.Santos
0,36,CAR,2020,6,J.Slye
1,13,CHI,2020,6,C.Santos
1,30,CAR,2020,6,J.Slye
1,29,CIN,2020,6,R.Bullock
1,37,CIN,2020,6,R.Bullock
0,30,CIN,2020,6,R.Bullock
1,22,IND,2020,6,R.Blankenship
1,17,PIT,2020,6,C.Boswell
1,27,DEN,2020,6,B.McManus
1,25,DEN,2020,6,B.McManus
1,8,DEN,2020,6,B.McManus
1,22,NE,2020,6,N.Folk
1,34,DEN,2020,6,B.McManus
1,2,DEN,2020,6,B.McManus
1,36,DEN,2020,6,B.McManus
1,20,NE,2020,6,N.Folk
1,13,JAX,2020,6,J.Brown
0,39,DET,2020,6,M.Prater
0,14,JAX,2020,6,J.Brown
1,13,DET,2020,6,M.Prater
1,23,DET,2020,6,M.Prater
1,21,GB,2020,6,M.Crosby
1,32,TB,2020,6,R.Succop
1,20,HOU,2020,6,K.Fairbairn
0,9,TEN,2020,6,S.Gostkowski
0,19,TEN,2020,6,S.Gostkowski
1,30,BUF,2020,6,T.Bass
0,34,BUF,2020,6,T.Bass
1,19,KC,2020,6,H.Butker
1,12,KC,2020,6,H.Butker
1,23,LA,2020,6,S.Sloman
1,31,SF,2020,6,R.Gould
1,7,MIA,2020,6,J.Sanders
0,37,NYJ,2020,6,S.Ficken
0,29,WAS,2020,6,D.Hopkins
1,15,NYG,2020,6,G.Gano
1,17,WAS,2020,6,D.Hopkins
1,2,NYG,2020,6,G.Gano
1,10,WAS,2020,6,D.Hopkins
1,11,NYJ,2020,7,S.Castillo
0,27,BUF,2020,7,T.Bass
1,35,BUF,2020,7,T.Bass
1,30,BUF,2020,7,T.Bass
1,28,BUF,2020,7,T.Bass
1,19,BUF,2020,7,T.Bass
0,19,BUF,2020,7,T.Bass
1,11,BUF,2020,7,T.Bass
1,22,BUF,2020,7,T.Bass
1,25,CAR,2020,7,J.Slye
1,23,NO,2020,7,W.Lutz
1,25,NO,2020,7,W.Lutz
0,47,CAR,2020,7,J.Slye
1,24,CHI,2020,7,C.Santos
1,4,LA,2020,7,S.Sloman
0,30,LA,2020,7,S.Sloman
1,25,CLE,2020,7,C.Parkey
1,19,CIN,2020,7,R.Bullock
1,4,CIN,2020,7,R.Bullock
1,27,DAL,2020,7,G.Zuerlein
1,12,WAS,2020,7,D.Hopkins
0,26,WAS,2020,7,D.Hopkins
1,32,DET,2020,7,M.Prater
1,33,DET,2020,7,M.Prater
0,27,DET,2020,7,M.Prater
1,31,DET,2020,7,M.Prater
0,22,HOU,2020,7,K.Fairbairn
1,20,HOU,2020,7,K.Fairbairn
1,11,HOU,2020,7,K.Fairbairn
1,17,LAC,2020,7,M.Badgley
0,30,LAC,2020,7,M.Badgley
1,17,LAC,2020,7,M.Badgley
1,22,KC,2020,7,H.Butker
1,25,DEN,2020,7,B.McManus
1,13,KC,2020,7,H.Butker
1,8,KC,2020,7,H.Butker
1,13,PHI,2020,7,J.Elliott
0,11,PHI,2020,7,J.Elliott
1,20,PIT,2020,7,C.Boswell
1,12,PIT,2020,7,C.Boswell
1,33,TEN,2020,7,S.Gostkowski
0,28,TEN,2020,7,S.Gostkowski
1,23,SEA,2020,7,J.Myers
1,26,SEA,2020,7,J.Myers
1,31,ARI,2020,7,Z.Gonzalez
1,26,ARI,2020,7,Z.Gonzalez
1,22,NE,2020,7,N.Folk
1,23,SF,2020,7,R.Gould
1,23,NE,2020,7,N.Folk
1,14,SF,2020,7,R.Gould
1,24,LV,2020,7,D.Carlson
1,10,TB,2020,7,R.Succop
1,17,LV,2020,7,D.Carlson
1,3,ATL,2020,8,Y.Koo
1,18,ATL,2020,8,Y.Koo
1,18,ATL,2020,8,Y.Koo
1,11,ATL,2020,8,Y.Koo
1,21,CAR,2020,8,J.Slye
1,31,DAL,2020,8,G.Zuerlein
1,31,DAL,2020,8,G.Zuerlein
1,41,DAL,2020,8,G.Zuerlein
0,34,DAL,2020,8,G.Zuerlein
0,30,DET,2020,8,M.Prater
1,5,LA,2020,8,K.Forbath
0,30,LA,2020,8,K.Forbath
1,16,DEN,2020,8,B.McManus
1,34,LAC,2020,8,M.Badgley
1,29,LAC,2020,8,M.Badgley
1,15,LAC,2020,8,M.Badgley
0,23,LV,2020,8,D.Carlson
1,22,CLE,2020,8,C.Parkey
1,10,LV,2020,8,D.Carlson
1,15,LV,2020,8,D.Carlson
1,20,CLE,2020,8,C.Parkey
1,6,LV,2020,8,D.Carlson
0,19,CLE,2020,8,C.Parkey
1,25,NE,2020,8,N.Folk
1,15,NE,2020,8,N.Folk
1,10,BUF,2020,8,T.Bass
1,20,NO,2020,8,W.Lutz
1,26,CHI,2020,8,C.Santos
0,9,NO,2020,8,W.Lutz
1,11,CHI,2020,8,C.Santos
1,9,NO,2020,8,W.Lutz
1,20,NO,2020,8,W.Lutz
1,33,CHI,2020,8,C.Santos
1,21,NYJ,2020,8,S.Castillo
1,37,NYJ,2020,8,S.Castillo
1,30,NYJ,2020,8,S.Castillo
0,29,NYJ,2020,8,S.Castillo
1,33,BAL,2020,8,J.Tucker
1,30,SEA,2020,8,J.Myers
1,18,TB,2020,8,R.Succop
1,22,TB,2020,8,R.Succop
1,24,TB,2020,8,R.Succop
1,15,NYG,2020,8,G.Gano
1,20,TB,2020,8,R.Succop
1,15,CIN,2020,8,R.Bullock
0,35,TEN,2020,8,S.Gostkowski
1,25,IND,2020,9,R.Blankenship
1,30,BAL,2020,9,J.Tucker
1,21,KC,2020,9,H.Butker
1,37,KC,2020,9,H.Butker
1,29,CAR,2020,9,J.Slye
0,29,KC,2020,9,H.Butker
0,33,CAR,2020,9,J.Slye
0,49,CAR,2020,9,J.Slye
1,22,TEN,2020,9,S.Gostkowski
1,4,CHI,2020,9,C.Santos
1,34,ATL,2020,9,Y.Koo
1,25,DEN,2020,9,B.McManus
1,17,ATL,2020,9,Y.Koo
1,23,DEN,2020,9,B.McManus
0,28,DET,2020,9,M.Prater
1,5,DET,2020,9,M.Prater
1,27,DET,2020,9,M.Prater
1,4,SF,2020,9,R.Gould
1,1,GB,2020,9,M.Crosby
1,35,GB,2020,9,M.Crosby
1,36,HOU,2020,9,K.Fairbairn
1,11,HOU,2020,9,K.Fairbairn
1,41,JAX,2020,9,J.Lambo
1,12,JAX,2020,9,J.Lambo
0,30,LAC,2020,9,M.Badgley
1,27,LAC,2020,9,M.Badgley
1,11,LAC,2020,9,M.Badgley
1,13,LV,2020,9,D.Carlson
1,19,ARI,2020,9,Z.Gonzalez
1,38,MIA,2020,9,J.Sanders
1,32,MIA,2020,9,J.Sanders
0,31,ARI,2020,9,Z.Gonzalez
1,17,NYJ,2020,9,S.Castillo
1,32,NYJ,2020,9,S.Castillo
1,27,NE,2020,9,N.Folk
1,10,NE,2020,9,N.Folk
1,33,NE,2020,9,N.Folk
1,18,NO,2020,9,W.Lutz
1,30,TB,2020,9,R.Succop
1,20,NYG,2020,9,G.Gano
1,30,WAS,2020,9,D.Hopkins
1,30,NYG,2020,9,G.Gano
1,24,NYG,2020,9,G.Gano
1,26,WAS,2020,9,D.Hopkins
1,20,DAL,2020,9,G.Zuerlein
1,26,DAL,2020,9,G.Zuerlein
1,41,PIT,2020,9,C.Boswell
1,27,DAL,2020,9,G.Zuerlein
1,22,DAL,2020,9,G.Zuerlein
1,24,PIT,2020,9,C.Boswell
1,26,BUF,2020,9,T.Bass
1,27,SEA,2020,9,J.Myers
0,42,BUF,2020,9,T.Bass
1,4,BUF,2020,9,T.Bass
1,26,SEA,2020,9,J.Myers
1,13,BUF,2020,9,T.Bass
1,6,BAL,2020,10,J.Tucker
1,2,NE,2020,10,N.Folk
1,5,ARI,2020,10,Z.Gonzalez
1,36,BUF,2020,10,T.Bass
1,24,ARI,2020,10,Z.Gonzalez
1,37,BUF,2020,10,T.Bass
1,3,ARI,2020,10,Z.Gonzalez
1,41,BUF,2020,10,T.Bass
1,27,ARI,2020,10,Z.Gonzalez
1,23,PIT,2020,10,C.Boswell
1,12,PIT,2020,10,C.Boswell
1,27,PIT,2020,10,C.Boswell
1,19,CIN,2020,10,R.Bullock
1,32,DEN,2020,10,B.McManus
1,15,DEN,2020,10,B.McManus
1,6,LV,2020,10,D.Carlson
1,33,LV,2020,10,D.Carlson
1,4,LV,2020,10,D.Carlson
1,23,CLE,2020,10,C.Parkey
0,27,HOU,2020,10,K.Fairbairn
1,6,IND,2020,10,R.Blankenship
1,32,TEN,2020,10,S.Gostkowski
1,25,IND,2020,10,R.Blankenship
0,26,TEN,2020,10,S.Gostkowski
1,33,JAX,2020,10,C.McLaughlin
1,21,GB,2020,10,M.Crosby
1,13,JAX,2020,10,C.McLaughlin
1,32,MIA,2020,10,J.Sanders
1,17,MIA,2020,10,J.Sanders
0,29,MIA,2020,10,J.Sanders
1,31,MIA,2020,10,J.Sanders
1,5,CHI,2020,10,C.Santos
1,24,CHI,2020,10,C.Santos
1,19,MIN,2020,10,D.Bailey
1,25,MIN,2020,10,D.Bailey
1,22,PHI,2020,10,J.Elliott
1,17,NYG,2020,10,G.Gano
1,26,NYG,2020,10,G.Gano
1,5,LA,2020,10,K.Forbath
1,19,SEA,2020,10,J.Myers
1,43,SEA,2020,10,J.Myers
1,21,SEA,2020,10,J.Myers
1,14,SF,2020,10,R.Gould
1,31,NO,2020,10,W.Lutz
1,5,NO,2020,10,W.Lutz
1,22,SF,2020,10,R.Gould
1,5,TB,2020,10,R.Succop
1,28,CAR,2020,10,J.Slye
1,6,TB,2020,10,R.Succop
1,3,TB,2020,10,R.Succop
1,22,TB,2020,10,R.Succop
1,20,WAS,2020,10,D.Hopkins
0,25,WAS,2020,10,D.Hopkins
1,35,DET,2020,10,M.Prater
1,19,DET,2020,10,M.Prater
1,23,WAS,2020,10,D.Hopkins
1,41,DET,2020,10,M.Prater
1,9,SEA,2020,11,J.Myers
1,23,SEA,2020,11,J.Myers
1,10,ATL,2020,11,Y.Koo
1,4,NO,2020,11,W.Lutz
1,33,ATL,2020,11,Y.Koo
0,35,NO,2020,11,W.Lutz
1,34,ATL,2020,11,Y.Koo
0,15,CIN,2020,11,R.Bullock
1,35,CIN,2020,11,R.Bullock
0,40,CIN,2020,11,R.Bullock
1,14,WAS,2020,11,D.Hopkins
1,32,WAS,2020,11,D.Hopkins
0,20,WAS,2020,11,D.Hopkins
1,1,DAL,2020,11,G.Zuerlein
1,38,CAR,2020,11,J.Slye
0,33,DET,2020,11,M.Prater
1,19,CAR,2020,11,J.Slye
0,32,IND,2020,11,R.Blankenship
1,19,IND,2020,11,R.Blankenship
1,14,IND,2020,11,R.Blankenship
1,25,IND,2020,11,R.Blankenship
1,8,GB,2020,11,M.Crosby
1,16,LV,2020,11,D.Carlson
1,20,LA,2020,11,M.Gay
1,20,TB,2020,11,R.Succop
0,26,LA,2020,11,M.Gay
1,22,LA,2020,11,M.Gay
1,11,DEN,2020,11,B.McManus
1,23,MIA,2020,11,J.Sanders
1,29,DEN,2020,11,B.McManus
1,35,MIA,2020,11,J.Sanders
1,26,NE,2020,11,N.Folk
1,18,HOU,2020,11,K.Fairbairn
1,18,NE,2020,11,N.Folk
1,28,HOU,2020,11,K.Fairbairn
1,26,LAC,2020,11,M.Badgley
1,5,LAC,2020,11,M.Badgley
1,28,CLE,2020,11,C.Parkey
0,29,CLE,2020,11,C.Parkey
1,25,PHI,2020,11,J.Elliott
1,10,CLE,2020,11,C.Parkey
1,23,JAX,2020,11,C.McLaughlin
0,27,PIT,2020,11,C.Boswell
1,26,PIT,2020,11,C.Boswell
1,29,PIT,2020,11,C.Boswell
1,12,BAL,2020,11,J.Tucker
1,9,BAL,2020,11,J.Tucker
1,22,TEN,2020,11,S.Gostkowski
1,22,TEN,2020,11,S.Gostkowski
1,4,TEN,2020,11,S.Gostkowski
1,10,BAL,2020,11,J.Tucker
1,29,ARI,2020,12,Z.Gonzalez
1,4,NE,2020,12,N.Folk
0,27,ARI,2020,12,Z.Gonzalez
1,32,NE,2020,12,N.Folk
1,7,PIT,2020,12,C.Boswell
1,9,PIT,2020,12,C.Boswell
1,34,MIN,2020,12,D.Bailey
0,10,CAR,2020,12,J.Slye
1,6,MIN,2020,12,D.Bailey
1,22,CAR,2020,12,J.Slye
1,3,CAR,2020,12,J.Slye
0,36,CAR,2020,12,J.Slye
1,9,CHI,2020,12,C.Santos
1,36,JAX,2020,12,A.Rosas
1,6,JAX,2020,12,A.Rosas
1,6,CLE,2020,12,C.Parkey
0,36,JAX,2020,12,A.Rosas
1,26,CLE,2020,12,C.Parkey
1,23,HOU,2020,12,K.Fairbairn
1,11,DET,2020,12,M.Prater
1,8,HOU,2020,12,K.Fairbairn
1,1,KC,2020,12,H.Butker
1,11,KC,2020,12,H.Butker
1,8,TB,2020,12,R.Succop
1,26,BUF,2020,12,T.Bass
1,10,LAC,2020,12,M.Badgley
1,25,BUF,2020,12,T.Bass
1,20,ATL,2020,12,Y.Koo
1,21,ATL,2020,12,Y.Koo
1,11,LV,2020,12,D.Carlson
1,12,ATL,2020,12,Y.Koo
1,6,LV,2020,12,D.Carlson
1,11,ATL,2020,12,Y.Koo
1,36,ATL,2020,12,Y.Koo
1,20,NYJ,2020,12,S.Castillo
1,36,MIA,2020,12,J.Sanders
1,33,MIA,2020,12,J.Sanders
0,11,NYJ,2020,12,S.Castillo
1,22,NO,2020,12,W.Lutz
1,39,DEN,2020,12,B.McManus
1,26,CIN,2020,12,R.Bullock
1,31,NYG,2020,12,G.Gano
1,22,NYG,2020,12,G.Gano
1,21,NYG,2020,12,G.Gano
1,14,NYG,2020,12,G.Gano
1,24,PHI,2020,12,J.Elliott
1,26,SEA,2020,12,J.Myers
1,15,SEA,2020,12,J.Myers
1,21,SEA,2020,12,J.Myers
1,30,LA,2020,12,M.Gay
0,32,SF,2020,12,R.Gould
1,28,SF,2020,12,R.Gould
1,22,LA,2020,12,M.Gay
1,25,SF,2020,12,R.Gould
1,24,SF,2020,12,R.Gould
1,31,TEN,2020,12,S.Gostkowski
1,15,DAL,2020,12,G.Zuerlein
1,5,WAS,2020,12,D.Hopkins
1,14,DAL,2020,12,G.Zuerlein
1,18,WAS,2020,12,D.Hopkins
1,10,DAL,2020,12,G.Zuerlein
1,19,BUF,2020,13,T.Bass
1,27,SF,2020,13,R.Gould
1,9,BUF,2020,13,T.Bass
1,7,MIA,2020,13,J.Sanders
0,35,CIN,2020,13,R.Bullock
1,30,MIA,2020,13,J.Sanders
1,5,MIA,2020,13,J.Sanders
1,1,MIA,2020,13,J.Sanders
1,9,CLE,2020,13,C.Parkey
1,25,CLE,2020,13,C.Parkey
1,13,DAL,2020,13,G.Zuerlein
0,18,BAL,2020,13,J.Tucker
0,22,DAL,2020,13,G.Zuerlein
1,17,BAL,2020,13,J.Tucker
0,35,DAL,2020,13,G.Zuerlein
0,34,DAL,2020,13,G.Zuerlein
1,4,BAL,2020,13,J.Tucker
1,35,DEN,2020,13,B.McManus
1,17,KC,2020,13,H.Butker
1,6,KC,2020,13,H.Butker
0,39,DEN,2020,13,B.McManus
1,5,KC,2020,13,H.Butker
1,13,KC,2020,13,H.Butker
1,30,KC,2020,13,H.Butker
1,27,CHI,2020,13,C.Santos
1,34,HOU,2020,13,K.Fairbairn
0,34,HOU,2020,13,K.Fairbairn
1,24,IND,2020,13,R.Blankenship
1,16,HOU,2020,13,K.Fairbairn
1,4,JAX,2020,13,C.McLaughlin
1,30,MIN,2020,13,D.Bailey
0,33,MIN,2020,13,D.Bailey
0,44,JAX,2020,13,C.McLaughlin
0,30,ARI,2020,13,Z.Gonzalez
1,21,LA,2020,13,M.Gay
0,19,LA,2020,13,M.Gay
1,30,LV,2020,13,D.Carlson
0,28,LAC,2020,13,M.Badgley
0,40,LAC,2020,13,M.Badgley
1,14,NE,2020,13,N.Folk
1,35,ATL,2020,13,Y.Koo
0,22,NO,2020,13,W.Lutz
1,12,ATL,2020,13,Y.Koo
1,10,ATL,2020,13,Y.Koo
1,13,SEA,2020,13,J.Myers
1,30,NYG,2020,13,G.Gano
1,34,PHI,2020,13,J.Elliott
1,22,GB,2020,13,M.Crosby
1,31,WAS,2020,13,D.Hopkins
1,19,PIT,2020,13,M.Wright
1,27,WAS,2020,13,D.Hopkins
1,27,WAS,2020,13,D.Hopkins
1,16,ARI,2020,14,M.Nugent
1,19,ARI,2020,14,M.Nugent
1,16,ARI,2020,14,M.Nugent
1,12,ARI,2020,14,M.Nugent
1,27,ATL,2020,14,Y.Koo
1,17,LAC,2020,14,M.Badgley
1,25,LAC,2020,14,M.Badgley
0,21,CLE,2020,14,C.Parkey
1,37,BAL,2020,14,J.Tucker
1,16,DAL,2020,14,G.Zuerlein
1,2,DAL,2020,14,G.Zuerlein
1,37,DAL,2020,14,G.Zuerlein
1,17,CAR,2020,14,J.Slye
1,8,CAR,2020,14,J.Slye
1,39,GB,2020,14,M.Crosby
1,14,DET,2020,14,M.Prater
1,21,CHI,2020,14,C.Santos
1,14,CHI,2020,14,C.Santos
1,7,IND,2020,14,R.Blankenship
1,2,IND,2020,14,R.Blankenship
1,7,LV,2020,14,D.Carlson
1,5,LV,2020,14,D.Carlson
1,17,IND,2020,14,R.Blankenship
0,27,MIA,2020,14,J.Sanders
1,13,MIA,2020,14,J.Sanders
1,28,KC,2020,14,H.Butker
1,26,MIA,2020,14,J.Sanders
0,17,MIN,2020,14,D.Bailey
0,36,MIN,2020,14,D.Bailey
1,1,TB,2020,14,R.Succop
0,28,MIN,2020,14,D.Bailey
1,30,TB,2020,14,R.Succop
1,17,LA,2020,14,M.Gay
1,11,NE,2020,14,N.Folk
0,27,NO,2020,14,W.Lutz
1,26,PHI,2020,14,J.Elliott
0,4,PHI,2020,14,J.Elliott
0,39,NO,2020,14,W.Lutz
1,27,NYJ,2020,14,S.Castillo
1,23,SEA,2020,14,J.Myers
0,19,NYJ,2020,14,S.Castillo
0,23,NYJ,2020,14,S.Castillo
0,25,NYJ,2020,14,S.Castillo
1,11,SEA,2020,14,J.Myers
1,16,BUF,2020,14,T.Bass
1,5,BUF,2020,14,T.Bass
0,35,JAX,2020,14,A.Rosas
1,35,JAX,2020,14,A.Rosas
1,35,TEN,2020,14,S.Gostkowski
0,35,WAS,2020,14,D.Hopkins
1,33,WAS,2020,14,D.Hopkins
1,13,WAS,2020,14,D.Hopkins
1,3,WAS,2020,14,D.Hopkins
0,33,DEN,2020,15,T.Russolino
1,9,BUF,2020,15,T.Bass
1,9,BUF,2020,15,T.Bass
1,18,CAR,2020,15,J.Slye
1,4,CAR,2020,15,J.Slye
1,33,GB,2020,15,M.Crosby
1,15,CAR,2020,15,J.Slye
1,24,CHI,2020,15,C.Santos
1,17,CHI,2020,15,C.Santos
1,6,MIN,2020,15,D.Bailey
1,4,MIN,2020,15,D.Bailey
1,30,CHI,2020,15,C.Santos
1,24,CHI,2020,15,C.Santos
1,19,NYG,2020,15,G.Gano
1,21,NYG,2020,15,G.Gano
1,20,TEN,2020,15,S.Gostkowski
1,35,DET,2020,15,M.Prater
1,5,HOU,2020,15,K.Fairbairn
1,17,IND,2020,15,R.Blankenship
1,13,HOU,2020,15,K.Fairbairn
1,35,IND,2020,15,R.Blankenship
1,27,BAL,2020,15,J.Tucker
0,39,BAL,2020,15,J.Tucker
1,4,KC,2020,15,H.Butker
1,5,LV,2020,15,D.Carlson
