Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
M10mPF,Final,TIAN Liang,CHN,1,6,3.4,8.5,HOOD Robin,NZL
M10mPF,Final,HU Jia,CHN,2,1,3,9,LINDBERG Mathz,SWE
M10mPF,Final,HU Jia,CHN,2,1,3,9.5,MENA Jesus,MEX
M10mPF,Final,HU Jia,CHN,2,1,3,9.5,CRUZ Julia,ESP
M10mPF,Final,HU Jia,CHN,2,1,3,10,BOOTHROYD Sydney,GBR
M10mPF,Final,HU Jia,CHN,2,1,3,9,CALDERON Felix,PUR
M10mPF,Final,HU Jia,CHN,2,1,3,9.5,BOUSSARD Michel,FRA
M10mPF,Final,HU Jia,CHN,2,1,3,9.5,HOOD Robin,NZL
M10mPF,Final,HU Jia,CHN,2,2,3.2,10,LINDBERG Mathz,SWE
M10mPF,Final,HU Jia,CHN,2,2,3.2,10,MENA Jesus,MEX
M10mPF,Final,HU Jia,CHN,2,2,3.2,9,CRUZ Julia,ESP
M10mPF,Final,HU Jia,CHN,2,2,3.2,9.5,BOOTHROYD Sydney,GBR
M10mPF,Final,HU Jia,CHN,2,2,3.2,9,CALDERON Felix,PUR
M10mPF,Final,HU Jia,CHN,2,2,3.2,9,BOUSSARD Michel,FRA
M10mPF,Final,HU Jia,CHN,2,2,3.2,9.5,HOOD Robin,NZL
M10mPF,Final,HU Jia,CHN,2,3,3.3,10,LINDBERG Mathz,SWE
M10mPF,Final,HU Jia,CHN,2,3,3.3,10,MENA Jesus,MEX
M10mPF,Final,HU Jia,CHN,2,3,3.3,10,CRUZ Julia,ESP
M10mPF,Final,HU Jia,CHN,2,3,3.3,10,BOOTHROYD Sydney,GBR
M10mPF,Final,HU Jia,CHN,2,3,3.3,10,CALDERON Felix,PUR
M10mPF,Final,HU Jia,CHN,2,3,3.3,9.5,BOUSSARD Michel,FRA
M10mPF,Final,HU Jia,CHN,2,3,3.3,10,HOOD Robin,NZL
M10mPF,Final,HU Jia,CHN,2,4,3.2,4,LINDBERG Mathz,SWE
M10mPF,Final,HU Jia,CHN,2,4,3.2,4.5,MENA Jesus,MEX
M10mPF,Final,HU Jia,CHN,2,4,3.2,5,CRUZ Julia,ESP
M10mPF,Final,HU Jia,CHN,2,4,3.2,6,BOOTHROYD Sydney,GBR
M10mPF,Final,HU Jia,CHN,2,4,3.2,6,CALDERON Felix,PUR
M10mPF,Final,HU Jia,CHN,2,4,3.2,5.5,BOUSSARD Michel,FRA
M10mPF,Final,HU Jia,CHN,2,4,3.2,6,HOOD Robin,NZL
M10mPF,Final,HU Jia,CHN,2,5,3.4,9,LINDBERG Mathz,SWE
M10mPF,Final,HU Jia,CHN,2,5,3.4,9.5,MENA Jesus,MEX
M10mPF,Final,HU Jia,CHN,2,5,3.4,9,CRUZ Julia,ESP
M10mPF,Final,HU Jia,CHN,2,5,3.4,9.5,BOOTHROYD Sydney,GBR
M10mPF,Final,HU Jia,CHN,2,5,3.4,8.5,CALDERON Felix,PUR
M10mPF,Final,HU Jia,CHN,2,5,3.4,9.5,BOUSSARD Michel,FRA
M10mPF,Final,HU Jia,CHN,2,5,3.4,9.5,HOOD Robin,NZL
M10mPF,Final,HU Jia,CHN,2,6,3.2,9,LINDBERG Mathz,SWE
M10mPF,Final,HU Jia,CHN,2,6,3.2,9,MENA Jesus,MEX
M10mPF,Final,HU Jia,CHN,2,6,3.2,9,CRUZ Julia,ESP
M10mPF,Final,HU Jia,CHN,2,6,3.2,9.5,BOOTHROYD Sydney,GBR
M10mPF,Final,HU Jia,CHN,2,6,3.2,8.5,CALDERON Felix,PUR
M10mPF,Final,HU Jia,CHN,2,6,3.2,9,BOUSSARD Michel,FRA
M10mPF,Final,HU Jia,CHN,2,6,3.2,9,HOOD Robin,NZL
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9,LINDBERG Mathz,SWE
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9.5,MENA Jesus,MEX
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9.5,CRUZ Julia,ESP
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9,BOOTHROYD Sydney,GBR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9,CALDERON Felix,PUR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9,BOUSSARD Michel,FRA
M10mPF,Final,SAOUTINE Dmitri,RUS,3,1,3,9,HOOD Robin,NZL
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,9,LINDBERG Mathz,SWE
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,9,MENA Jesus,MEX
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,8.5,CRUZ Julia,ESP
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,9,BOOTHROYD Sydney,GBR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,8,CALDERON Felix,PUR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,7.5,BOUSSARD Michel,FRA
M10mPF,Final,SAOUTINE Dmitri,RUS,3,2,3.2,9,HOOD Robin,NZL
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,7.5,LINDBERG Mathz,SWE
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,6.5,MENA Jesus,MEX
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,6.5,CRUZ Julia,ESP
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,6.5,BOOTHROYD Sydney,GBR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,7,CALDERON Felix,PUR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,6.5,BOUSSARD Michel,FRA
M10mPF,Final,SAOUTINE Dmitri,RUS,3,3,3.3,8,HOOD Robin,NZL
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,7.5,LINDBERG Mathz,SWE
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,8,MENA Jesus,MEX
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,8,CRUZ Julia,ESP
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,7.5,BOOTHROYD Sydney,GBR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,8,CALDERON Felix,PUR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,7.5,BOUSSARD Michel,FRA
M10mPF,Final,SAOUTINE Dmitri,RUS,3,4,3.3,8,HOOD Robin,NZL
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,9,LINDBERG Mathz,SWE
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,10,MENA Jesus,MEX
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,9.5,CRUZ Julia,ESP
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,9.5,BOOTHROYD Sydney,GBR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,9.5,CALDERON Felix,PUR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,9,BOUSSARD Michel,FRA
M10mPF,Final,SAOUTINE Dmitri,RUS,3,5,3.4,9,HOOD Robin,NZL
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,9.5,LINDBERG Mathz,SWE
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,9,MENA Jesus,MEX
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,8,CRUZ Julia,ESP
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,9,BOOTHROYD Sydney,GBR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,8,CALDERON Felix,PUR
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,8.5,BOUSSARD Michel,FRA
M10mPF,Final,SAOUTINE Dmitri,RUS,3,6,3.2,9,HOOD Robin,NZL
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,8.5,LINDBERG Mathz,SWE
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,7.5,MENA Jesus,MEX
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,7.5,CRUZ Julia,ESP
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,8.5,CALDERON Felix,PUR
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,8.5,BOUSSARD Michel,FRA
M10mPF,Final,DESPATIE Alexandre,CAN,4,1,3.2,8.5,HOOD Robin,NZL
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,7.5,LINDBERG Mathz,SWE
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,8,MENA Jesus,MEX
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,8.5,CRUZ Julia,ESP
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,8.5,CALDERON Felix,PUR
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,8,BOUSSARD Michel,FRA
M10mPF,Final,DESPATIE Alexandre,CAN,4,2,3.3,7.5,HOOD Robin,NZL
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,8.5,LINDBERG Mathz,SWE
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,9,MENA Jesus,MEX
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,8.5,CRUZ Julia,ESP
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,9,BOOTHROYD Sydney,GBR
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,8.5,CALDERON Felix,PUR
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,8.5,BOUSSARD Michel,FRA
M10mPF,Final,DESPATIE Alexandre,CAN,4,3,3.4,8.5,HOOD Robin,NZL
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,6.5,LINDBERG Mathz,SWE
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,6.5,MENA Jesus,MEX
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,7,CRUZ Julia,ESP
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,6.5,BOOTHROYD Sydney,GBR
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,6.5,CALDERON Felix,PUR
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,7,BOUSSARD Michel,FRA
M10mPF,Final,DESPATIE Alexandre,CAN,4,4,3.2,6,HOOD Robin,NZL
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,9,LINDBERG Mathz,SWE
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,9,MENA Jesus,MEX
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,9,CRUZ Julia,ESP
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,9,CALDERON Felix,PUR
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,8.5,BOUSSARD Michel,FRA
M10mPF,Final,DESPATIE Alexandre,CAN,4,5,3,8,HOOD Robin,NZL
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,7.5,LINDBERG Mathz,SWE
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,8.5,MENA Jesus,MEX
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,8,CRUZ Julia,ESP
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,7,BOOTHROYD Sydney,GBR
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,7.5,CALDERON Felix,PUR
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,7.5,BOUSSARD Michel,FRA
M10mPF,Final,DESPATIE Alexandre,CAN,4,6,3.2,8,HOOD Robin,NZL
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,7.5,LINDBERG Mathz,SWE
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,7,MENA Jesus,MEX
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,7.5,CRUZ Julia,ESP
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,7.5,BOOTHROYD Sydney,GBR
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,7,CALDERON Felix,PUR
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,7,BOUSSARD Michel,FRA
M10mPF,Final,TERAUCHI Ken,JPN,5,1,3.2,8,HOOD Robin,NZL
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,7.5,LINDBERG Mathz,SWE
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,7,MENA Jesus,MEX
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,7,CRUZ Julia,ESP
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,7.5,BOOTHROYD Sydney,GBR
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,6.5,CALDERON Felix,PUR
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,7,BOUSSARD Michel,FRA
M10mPF,Final,TERAUCHI Ken,JPN,5,2,3.2,7.5,HOOD Robin,NZL
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,8,LINDBERG Mathz,SWE
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,9,MENA Jesus,MEX
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,9,CRUZ Julia,ESP
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,9,BOOTHROYD Sydney,GBR
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,9,CALDERON Felix,PUR
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,8.5,BOUSSARD Michel,FRA
M10mPF,Final,TERAUCHI Ken,JPN,5,3,3,8.5,HOOD Robin,NZL
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8.5,LINDBERG Mathz,SWE
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8.5,MENA Jesus,MEX
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8,CRUZ Julia,ESP
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8,CALDERON Felix,PUR
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8,BOUSSARD Michel,FRA
M10mPF,Final,TERAUCHI Ken,JPN,5,4,3.3,8.5,HOOD Robin,NZL
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,5.5,LINDBERG Mathz,SWE
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,6,MENA Jesus,MEX
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,6,CRUZ Julia,ESP
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,6,BOOTHROYD Sydney,GBR
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,5.5,CALDERON Felix,PUR
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,5.5,BOUSSARD Michel,FRA
M10mPF,Final,TERAUCHI Ken,JPN,5,5,3.4,6,HOOD Robin,NZL
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8.5,LINDBERG Mathz,SWE
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8.5,MENA Jesus,MEX
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8,CRUZ Julia,ESP
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8.5,CALDERON Felix,PUR
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8.5,BOUSSARD Michel,FRA
M10mPF,Final,TERAUCHI Ken,JPN,5,6,3.4,8,HOOD Robin,NZL
M10mPF,Final,RUIZ Mark,USA,6,1,3,7,LINDBERG Mathz,SWE
M10mPF,Final,RUIZ Mark,USA,6,1,3,8,MENA Jesus,MEX
M10mPF,Final,RUIZ Mark,USA,6,1,3,7,CRUZ Julia,ESP
M10mPF,Final,RUIZ Mark,USA,6,1,3,8,BOOTHROYD Sydney,GBR
M10mPF,Final,RUIZ Mark,USA,6,1,3,7.5,CALDERON Felix,PUR
M10mPF,Final,RUIZ Mark,USA,6,1,3,8,BOUSSARD Michel,FRA
M10mPF,Final,RUIZ Mark,USA,6,1,3,8.5,HOOD Robin,NZL
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,8,LINDBERG Mathz,SWE
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,9,MENA Jesus,MEX
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,8,CRUZ Julia,ESP
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,9,CALDERON Felix,PUR
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,8,BOUSSARD Michel,FRA
M10mPF,Final,RUIZ Mark,USA,6,2,3.2,8,HOOD Robin,NZL
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,8,LINDBERG Mathz,SWE
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,8,MENA Jesus,MEX
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,7.5,CRUZ Julia,ESP
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,8,BOOTHROYD Sydney,GBR
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,7.5,CALDERON Felix,PUR
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,7.5,BOUSSARD Michel,FRA
M10mPF,Final,RUIZ Mark,USA,6,3,3.4,8,HOOD Robin,NZL
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,7.5,LINDBERG Mathz,SWE
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,7.5,MENA Jesus,MEX
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,8,CRUZ Julia,ESP
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,7.5,BOOTHROYD Sydney,GBR
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,8,CALDERON Felix,PUR
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,7.5,BOUSSARD Michel,FRA
M10mPF,Final,RUIZ Mark,USA,6,4,3.3,8,HOOD Robin,NZL
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,5.5,LINDBERG Mathz,SWE
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,5,MENA Jesus,MEX
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,6,CRUZ Julia,ESP
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,6,BOOTHROYD Sydney,GBR
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,5.5,CALDERON Felix,PUR
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,5,BOUSSARD Michel,FRA
M10mPF,Final,RUIZ Mark,USA,6,5,3.2,6,HOOD Robin,NZL
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9,LINDBERG Mathz,SWE
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9.5,MENA Jesus,MEX
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9,CRUZ Julia,ESP
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9,BOOTHROYD Sydney,GBR
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9,CALDERON Felix,PUR
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9,BOUSSARD Michel,FRA
M10mPF,Final,RUIZ Mark,USA,6,6,3.2,9,HOOD Robin,NZL
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,8,LINDBERG Mathz,SWE
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,8,MENA Jesus,MEX
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,8,CRUZ Julia,ESP
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,8,BOOTHROYD Sydney,GBR
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,8,CALDERON Felix,PUR
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,7,BOUSSARD Michel,FRA
M10mPF,Final,LOUKACHINE Igor,RUS,7,1,3,7.5,HOOD Robin,NZL
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,6,LINDBERG Mathz,SWE
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,5.5,MENA Jesus,MEX
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,5.5,CRUZ Julia,ESP
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,6.5,BOOTHROYD Sydney,GBR
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,6.5,CALDERON Felix,PUR
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,5.5,BOUSSARD Michel,FRA
M10mPF,Final,LOUKACHINE Igor,RUS,7,2,3.3,6,HOOD Robin,NZL
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,8.5,LINDBERG Mathz,SWE
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,9,MENA Jesus,MEX
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,8,CRUZ Julia,ESP
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,8,CALDERON Felix,PUR
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,8,BOUSSARD Michel,FRA
M10mPF,Final,LOUKACHINE Igor,RUS,7,3,3.4,8.5,HOOD Robin,NZL
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,9.5,LINDBERG Mathz,SWE
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,9,MENA Jesus,MEX
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,9.5,CRUZ Julia,ESP
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,9,BOOTHROYD Sydney,GBR
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,8.5,CALDERON Felix,PUR
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,8.5,BOUSSARD Michel,FRA
M10mPF,Final,LOUKACHINE Igor,RUS,7,4,3.2,9,HOOD Robin,NZL
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,7,LINDBERG Mathz,SWE
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,7,MENA Jesus,MEX
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,7,CRUZ Julia,ESP
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,7,BOOTHROYD Sydney,GBR
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,7,CALDERON Felix,PUR
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,6.5,BOUSSARD Michel,FRA
M10mPF,Final,LOUKACHINE Igor,RUS,7,5,3.2,7.5,HOOD Robin,NZL
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,8.5,LINDBERG Mathz,SWE
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,8,MENA Jesus,MEX
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,8,CRUZ Julia,ESP
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,8,BOOTHROYD Sydney,GBR
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,7.5,CALDERON Felix,PUR
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,8,BOUSSARD Michel,FRA
M10mPF,Final,LOUKACHINE Igor,RUS,7,6,3.2,8,HOOD Robin,NZL
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,9,LINDBERG Mathz,SWE
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,8.5,MENA Jesus,MEX
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,8.5,CRUZ Julia,ESP
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,8,CALDERON Felix,PUR
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,8,BOUSSARD Michel,FRA
M10mPF,Final,HELM Mathew,AUS,8,1,2.7,8.5,HOOD Robin,NZL
M10mPF,Final,HELM Mathew,AUS,8,2,3,8.5,LINDBERG Mathz,SWE
M10mPF,Final,HELM Mathew,AUS,8,2,3,8.5,MENA Jesus,MEX
M10mPF,Final,HELM Mathew,AUS,8,2,3,8,CRUZ Julia,ESP
M10mPF,Final,HELM Mathew,AUS,8,2,3,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,HELM Mathew,AUS,8,2,3,9,CALDERON Felix,PUR
M10mPF,Final,HELM Mathew,AUS,8,2,3,8.5,BOUSSARD Michel,FRA
M10mPF,Final,HELM Mathew,AUS,8,2,3,8,HOOD Robin,NZL
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,9,LINDBERG Mathz,SWE
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,8,MENA Jesus,MEX
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,8.5,CRUZ Julia,ESP
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,8.5,BOOTHROYD Sydney,GBR
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,8.5,CALDERON Felix,PUR
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,8.5,BOUSSARD Michel,FRA
M10mPF,Final,HELM Mathew,AUS,8,3,3.1,8,HOOD Robin,NZL
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,6.5,LINDBERG Mathz,SWE
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,6,MENA Jesus,MEX
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,6.5,CRUZ Julia,ESP
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,7,BOOTHROYD Sydney,GBR
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,7,CALDERON Felix,PUR
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,6,BOUSSARD Michel,FRA
M10mPF,Final,HELM Mathew,AUS,8,4,3.2,7,HOOD Robin,NZL
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,5.5,LINDBERG Mathz,SWE
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,5.5,MENA Jesus,MEX
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,5,CRUZ Julia,ESP
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,5,BOOTHROYD Sydney,GBR
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,5,CALDERON Felix,PUR
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,5.5,BOUSSARD Michel,FRA
M10mPF,Final,HELM Mathew,AUS,8,5,3.3,6.5,HOOD Robin,NZL
M10mPF,Final,HELM Mathew,AUS,8,6,3.4,9,LINDBERG Mathz,SWE
M10mPF,Final,HELM Mathew,AUS,8,6,3.4,7.5,MENA Jesus,MEX
M10mPF,Final,HELM Mathew,AUS,8,6,3.4,9,CRUZ Julia,ESP
M10mPF,Final,HELM Mathew,AUS,8,6,3.4,8,BOOTHROYD Sydney,GBR
M10mPF,Final,HELM Mathew,AUS,8,6,3.4,7.5,CALDERON Felix,PUR
M10mPF,Final,HELM Mathew,AUS,8,6,3.4,8,BOUSSARD Michel,FRA
