row_idx,player_szn,szn,PLAYER_ID,PLAYER_NAME,FGA_freq_Spotup_OG,FGA_freq_PRRollMan_OG,FGA_freq_Postup_OG,FGA_freq_Cut_OG,FGA_freq_OffRebound_OG,FGA_freq_PRBallHandler_OG,FGA_freq_Isolation_OG,FGA_freq_OffScreenOrHandoff_OG
1,Grant Hill 2012,2012,255,Grant Hill,0.619047619047619,0,0,0.19047619047619044,0,0,0.19047619047619044,0
2,Jason Kidd 2012,2012,467,Jason Kidd,0.7727272727272727,0,0,0,0,0.13636363636363633,0.06818181818181816,0.022727272727272728
3,Kurt Thomas 2012,2012,703,Kurt Thomas,0.2777777777777778,0.6111111111111112,0,0.11111111111111112,0,0,0,0
4,Kevin Garnett 2012,2012,708,Kevin Garnett,0.22222222222222218,0.26495726495726496,0.3333333333333333,0.09401709401709403,0.03418803418803419,0,0.02564102564102564,0.02564102564102564
5,Kevin Garnett 2013,2013,708,Kevin Garnett,0.32307692307692315,0.24615384615384617,0.18461538461538463,0.15384615384615385,0.06153846153846154,0,0,0.03076923076923077
6,Kevin Garnett 2014,2014,708,Kevin Garnett,0.29729729729729726,0.4189189189189189,0.16216216216216214,0.06756756756756756,0.054054054054054064,0,0,0
7,Kevin Garnett 2015,2015,708,Kevin Garnett,0.36000000000000004,0.28,0.24000000000000005,0.12000000000000002,0,0,0,0
8,Jerry Stackhouse 2012,2012,711,Jerry Stackhouse,0.676470588235294,0,0.17647058823529413,0,0,0,0.14705882352941177,0
9,Rasheed Wallace 2012,2012,739,Rasheed Wallace,0.2758620689655173,0.3620689655172414,0.2758620689655173,0.08620689655172414,0,0,0,0
10,Marcus Camby 2012,2012,948,Marcus Camby,0.2,0.4,0,0.2,0.2,0,0,0
11,Ray Allen 2012,2012,951,Ray Allen,0.4411764705882353,0,0.029411764705882353,0.07352941176470588,0.014705882352941176,0.11764705882352941,0.058823529411764705,0.2647058823529412
12,Ray Allen 2013,2013,951,Ray Allen,0.4666666666666667,0,0,0,0,0.16666666666666669,0.05,0.31666666666666665
13,Steve Nash 2012,2012,959,Steve Nash,0.25301204819277107,0,0,0,0,0.6024096385542168,0.09638554216867469,0.048192771084337345
14,Steve Nash 2013,2013,959,Steve Nash,0.14545454545454548,0,0,0,0,0.7272727272727273,0,0.12727272727272726
15,Derek Fisher 2012,2012,965,Derek Fisher,0.6463414634146342,0,0,0,0,0.2804878048780488,0.07317073170731708,0
16,Derek Fisher 2013,2013,965,Derek Fisher,0.525,0,0,0,0,0.25,0.075,0.15000000000000002
17,Kobe Bryant 2012,2012,977,Kobe Bryant,0.12643678160919541,0.005747126436781609,0.14367816091954022,0.04022988505747126,0.022988505747126436,0.22413793103448273,0.3448275862068965,0.09195402298850575
18,Kobe Bryant 2013,2013,977,Kobe Bryant,0.2340425531914894,0,0.34042553191489366,0,0,0.2127659574468085,0.2127659574468085,0
19,Kobe Bryant 2014,2014,977,Kobe Bryant,0.0790960451977401,0.011299435028248588,0.192090395480226,0.022598870056497175,0.01694915254237288,0.24858757062146897,0.24858757062146897,0.18079096045197743
20,Kobe Bryant 2015,2015,977,Kobe Bryant,0.16216216216216214,0.013513513513513513,0.16216216216216214,0.020270270270270268,0.027027027027027025,0.22297297297297294,0.2297297297297297,0.16216216216216217
21,Jermaine O'Neal 2012,2012,979,Jermaine O'Neal,0.06250000000000001,0.10937500000000001,0.48437500000000006,0.17187500000000003,0.140625,0,0.03125000000000001,0
22,Jermaine O'Neal 2013,2013,979,Jermaine O'Neal,0.05769230769230769,0.15384615384615385,0.4423076923076923,0.19230769230769232,0.15384615384615385,0,0,0
23,Tim Duncan 2012,2012,1495,Tim Duncan,0.16541353383458648,0.21804511278195488,0.2932330827067669,0.12781954887218044,0.06766917293233082,0,0.08270676691729324,0.045112781954887216
24,Tim Duncan 2013,2013,1495,Tim Duncan,0.1512605042016807,0.24369747899159663,0.3025210084033614,0.16806722689075632,0.08403361344537816,0,0.025210084033613446,0.025210084033613446
25,Tim Duncan 2014,2014,1495,Tim Duncan,0.08080808080808081,0.22222222222222224,0.31313131313131315,0.25252525252525254,0.08080808080808081,0,0.030303030303030304,0.020202020202020204
26,Tim Duncan 2015,2015,1495,Tim Duncan,0.07575757575757576,0.2878787878787879,0.30303030303030304,0.22727272727272724,0.10606060606060605,0,0,0
27,Chauncey Billups 2012,2012,1497,Chauncey Billups,0.4680851063829788,0,0.10638297872340426,0,0,0.1276595744680851,0.1276595744680851,0.17021276595744683
28,Chauncey Billups 2013,2013,1497,Chauncey Billups,0.4137931034482758,0,0,0,0,0.3448275862068966,0.24137931034482757,0
29,Stephen Jackson 2012,2012,1536,Stephen Jackson,0.4893617021276595,0,0.0851063829787234,0.10638297872340426,0,0.06382978723404255,0.1276595744680851,0.1276595744680851
30,Stephen Jackson 2013,2013,1536,Stephen Jackson,1,0,0,0,0,0,0,0
31,Antawn Jamison 2012,2012,1712,Antawn Jamison,0.46875,0.17187500000000003,0.04687499999999999,0.17187500000000003,0.140625,0,0,0
32,Antawn Jamison 2013,2013,1712,Antawn Jamison,0.42307692307692313,0.576923076923077,0,0,0,0,0,0
33,Vince Carter 2012,2012,1713,Vince Carter,0.3297872340425532,0.021276595744680857,0.10638297872340427,0.021276595744680857,0.042553191489361715,0.3191489361702128,0.09574468085106384,0.06382978723404256
34,Vince Carter 2013,2013,1713,Vince Carter,0.33333333333333337,0,0.09195402298850575,0,0.04597701149425287,0.3448275862068965,0.10344827586206896,0.08045977011494253
35,Vince Carter 2014,2014,1713,Vince Carter,0.4117647058823529,0,0.0392156862745098,0.0196078431372549,0.0392156862745098,0.2352941176470588,0.09803921568627451,0.1568627450980392
36,Vince Carter 2015,2015,1713,Vince Carter,0.38,0,0.08,0.06,0.06,0.18000000000000002,0.04,0.20000000000000004
37,Vince Carter 2016,2016,1713,Vince Carter,0.43333333333333335,0,0.06666666666666667,0.03333333333333333,0.049999999999999996,0.15,0.049999999999999996,0.21666666666666667
38,Vince Carter 2017,2017,1713,Vince Carter,0.5116279069767441,0.0697674418604651,0.11627906976744183,0.04651162790697674,0,0.09302325581395347,0.04651162790697674,0.11627906976744183
39,Vince Carter 2018,2018,1713,Vince Carter,0.5918367346938777,0.06122448979591838,0.08163265306122451,0.040816326530612256,0.040816326530612256,0.10204081632653064,0.040816326530612256,0.040816326530612256
40,Vince Carter 2019,2019,1713,Vince Carter,0.5217391304347825,0.10869565217391304,0.08695652173913043,0,0.043478260869565216,0.08695652173913043,0.021739130434782608,0.13043478260869562
41,Dirk Nowitzki 2012,2012,1717,Dirk Nowitzki,0.27350427350427353,0.1794871794871795,0.2905982905982906,0.03418803418803419,0.03418803418803419,0,0.08547008547008547,0.10256410256410256
42,Dirk Nowitzki 2013,2013,1717,Dirk Nowitzki,0.23571428571428574,0.2,0.3785714285714286,0,0.02142857142857143,0,0.05,0.1142857142857143
43,Dirk Nowitzki 2014,2014,1717,Dirk Nowitzki,0.26666666666666666,0.18333333333333338,0.275,0.03333333333333333,0.008333333333333333,0.008333333333333333,0.06666666666666667,0.15833333333333333
44,Dirk Nowitzki 2015,2015,1717,Dirk Nowitzki,0.26811594202898553,0.21014492753623185,0.3043478260869565,0.036231884057971016,0.02898550724637681,0,0.043478260869565216,0.10869565217391303
45,Dirk Nowitzki 2016,2016,1717,Dirk Nowitzki,0.2982456140350877,0.32456140350877194,0.22807017543859648,0.02631578947368421,0.02631578947368421,0,0.03508771929824561,0.06140350877192982
46,Dirk Nowitzki 2017,2017,1717,Dirk Nowitzki,0.3777777777777777,0.28888888888888886,0.18888888888888886,0.04444444444444444,0.02222222222222222,0,0.033333333333333326,0.04444444444444444
47,Dirk Nowitzki 2018,2018,1717,Dirk Nowitzki,0.4838709677419355,0.1935483870967742,0.22580645161290325,0,0,0,0.03225806451612904,0.06451612903225808
48,Paul Pierce 2012,2012,1718,Paul Pierce,0.24390243902439024,0.03252032520325204,0.11382113821138212,0.02439024390243903,0.02439024390243903,0.1463414634146342,0.1626016260162602,0.2520325203252033
49,Paul Pierce 2013,2013,1718,Paul Pierce,0.48101265822784806,0.07594936708860758,0.07594936708860758,0,0.012658227848101266,0.12658227848101264,0.10126582278481013,0.12658227848101264
50,Paul Pierce 2014,2014,1718,Paul Pierce,0.4428571428571429,0.07142857142857142,0.07142857142857142,0.05714285714285715,0.04285714285714286,0.08571428571428572,0.05714285714285715,0.17142857142857143
51,Paul Pierce 2015,2015,1718,Paul Pierce,0.5106382978723404,0.23404255319148937,0.06382978723404255,0,0,0.021276595744680854,0.08510638297872342,0.08510638297872342
52,Paul Pierce 2016,2016,1718,Paul Pierce,0.7368421052631579,0.26315789473684215,0,0,0,0,0,0
53,Al Harrington 2013,2013,1733,Al Harrington,0.5510204081632654,0.2857142857142857,0.06122448979591836,0,0,0,0.1020408163265306,0
54,Nazr Mohammed 2012,2012,1737,Nazr Mohammed,0.1153846153846154,0.19230769230769235,0.19230769230769235,0.2692307692307692,0.2307692307692308,0,0,0
55,Rashard Lewis 2012,2012,1740,Rashard Lewis,0.7222222222222222,0.11111111111111112,0.1388888888888889,0,0,0,0.02777777777777778,0
56,Rashard Lewis 2013,2013,1740,Rashard Lewis,0.7499999999999999,0.09374999999999999,0.09374999999999999,0,0,0,0,0.0625
57,Elton Brand 2012,2012,1882,Elton Brand,0.16666666666666666,0.25000000000000006,0.18333333333333338,0.2166666666666667,0.13333333333333336,0,0.05,0
58,Elton Brand 2013,2013,1882,Elton Brand,0.175,0.375,0.1,0.25,0.1,0,0,0
59,Elton Brand 2014,2014,1882,Elton Brand,0.2,0.4,0,0.4,0,0,0,0
60,Elton Brand 2015,2015,1882,Elton Brand,0.21212121212121213,0.36363636363636365,0,0.42424242424242425,0,0,0,0
61,Lamar Odom 2012,2012,1885,Lamar Odom,0.32500000000000007,0.225,0.05000000000000001,0.15,0.175,0,0.075,0
62,Richard Hamilton 2012,2012,1888,Richard Hamilton,0.20779220779220778,0,0.12987012987012986,0.051948051948051945,0,0.06493506493506493,0.07792207792207792,0.4675324675324675
63,Andre Miller 2012,2012,1889,Andre Miller,0.17187500000000003,0,0.14062500000000003,0.046875,0.03125000000000001,0.39062500000000006,0.21874999999999997,0
64,Andre Miller 2013,2013,1889,Andre Miller,0.14545454545454548,0,0.29090909090909095,0,0,0.36363636363636365,0.2,0
65,Andre Miller 2014,2014,1889,Andre Miller,0.15625,0,0.203125,0.109375,0.03125000000000001,0.37500000000000006,0.125,0
66,Andre Miller 2015,2015,1889,Andre Miller,0.21874999999999997,0,0,0.09374999999999999,0,0.6875,0,0
67,Shawn Marion 2012,2012,1890,Shawn Marion,0.225,0.1875,0.125,0.25,0.15,0.025,0.0375,0
68,Shawn Marion 2013,2013,1890,Shawn Marion,0.3571428571428572,0.14285714285714288,0.07142857142857144,0.28571428571428575,0.1142857142857143,0,0.028571428571428574,0
69,Shawn Marion 2014,2014,1890,Shawn Marion,0.3513513513513513,0.05405405405405405,0.1081081081081081,0.3243243243243243,0.16216216216216214,0,0,0
70,Jason Terry 2012,2012,1891,Jason Terry,0.43749999999999994,0.03125,0,0,0,0.17187500000000003,0.0625,0.29687499999999994
71,Jason Terry 2013,2013,1891,Jason Terry,0.6,0,0,0,0,0,0.16666666666666666,0.2333333333333333
72,Jason Terry 2014,2014,1891,Jason Terry,0.6829268292682926,0,0,0,0,0.14634146341463414,0.04878048780487805,0.12195121951219512
73,Jason Terry 2015,2015,1891,Jason Terry,0.6341463414634148,0,0,0,0,0.17073170731707318,0.04878048780487806,0.14634146341463414
74,Jason Terry 2016,2016,1891,Jason Terry,0.6521739130434783,0,0,0,0,0.13043478260869565,0,0.21739130434782608
75,Jason Terry 2017,2017,1891,Jason Terry,0.7777777777777778,0,0,0,0,0,0,0.22222222222222224
76,Corey Maggette 2012,2012,1894,Corey Maggette,0.4242424242424242,0,0.1818181818181818,0,0,0.12121212121212122,0.0909090909090909,0.1818181818181818
77,Metta World Peace 2012,2012,1897,Metta World Peace,0.4891304347826087,0.02173913043478261,0.09782608695652176,0.03260869565217391,0.06521739130434782,0.06521739130434782,0.19565217391304351,0.03260869565217391
78,Metta World Peace 2013,2013,1897,Metta World Peace,0.5142857142857143,0,0.19999999999999998,0,0.08571428571428572,0,0.19999999999999998,0
79,Metta World Peace 2015,2015,1897,Metta World Peace,0.4186046511627907,0,0.16279069767441862,0,0.04651162790697675,0.11627906976744187,0.13953488372093023,0.11627906976744187
80,Andrei Kirilenko 2012,2012,1905,Andrei Kirilenko,0.30434782608695654,0,0.043478260869565216,0.2463768115942029,0.11594202898550726,0.043478260869565216,0.08695652173913043,0.15942028985507248
81,Andrei Kirilenko 2013,2013,1905,Andrei Kirilenko,0.19230769230769232,0,0.07692307692307693,0.38461538461538464,0.15384615384615385,0,0.15384615384615385,0.038461538461538464
82,Manu Ginobili 2012,2012,1938,Manu Ginobili,0.273972602739726,0,0,0.0684931506849315,0.027397260273972608,0.30136986301369867,0.0958904109589041,0.2328767123287671
83,Manu Ginobili 2013,2013,1938,Manu Ginobili,0.2564102564102564,0,0,0.1282051282051282,0.02564102564102564,0.2564102564102564,0.08974358974358974,0.24358974358974358
84,Manu Ginobili 2014,2014,1938,Manu Ginobili,0.3098591549295775,0,0,0.07042253521126761,0,0.3098591549295775,0.11267605633802819,0.1971830985915493
85,Manu Ginobili 2015,2015,1938,Manu Ginobili,0.38095238095238093,0,0,0.09523809523809523,0,0.2380952380952381,0.07936507936507936,0.20634920634920634
86,Manu Ginobili 2016,2016,1938,Manu Ginobili,0.4313725490196078,0,0,0.0784313725490196,0,0.2549019607843137,0.0784313725490196,0.15686274509803919
87,Manu Ginobili 2017,2017,1938,Manu Ginobili,0.38983050847457623,0,0,0.03389830508474577,0,0.38983050847457623,0.05084745762711864,0.13559322033898308
88,Kenyon Martin 2012,2012,2030,Kenyon Martin,0.19047619047619047,0.30952380952380953,0,0.30952380952380953,0.19047619047619047,0,0,0
89,Kenyon Martin 2013,2013,2030,Kenyon Martin,0.25,0.15625,0,0.3125,0.15625,0,0.125,0
90,Mike Miller 2012,2012,2034,Mike Miller,0.8518518518518519,0,0,0,0,0.037037037037037035,0,0.11111111111111109
91,Mike Miller 2013,2013,2034,Mike Miller,0.5952380952380952,0,0,0,0.023809523809523808,0,0.023809523809523808,0.3571428571428571
92,Mike Miller 2014,2014,2034,Mike Miller,0.875,0,0,0,0,0,0,0.12500000000000003
93,Jamal Crawford 2012,2012,2037,Jamal Crawford,0.29464285714285715,0,0.017857142857142863,0.017857142857142863,0,0.16964285714285718,0.3035714285714286,0.19642857142857142
94,Jamal Crawford 2013,2013,2037,Jamal Crawford,0.25806451612903225,0,0,0,0.016129032258064516,0.32258064516129026,0.2258064516129032,0.17741935483870966
95,Jamal Crawford 2014,2014,2037,Jamal Crawford,0.2803738317757009,0,0,0,0,0.3177570093457944,0.22429906542056074,0.1775700934579439
96,Jamal Crawford 2015,2015,2037,Jamal Crawford,0.2352941176470588,0,0,0,0.00980392156862745,0.34313725490196073,0.2745098039215686,0.1372549019607843
97,Jamal Crawford 2016,2016,2037,Jamal Crawford,0.24444444444444446,0,0,0,0.011111111111111112,0.3333333333333333,0.3111111111111111,0.09999999999999998
98,Jamal Crawford 2017,2017,2037,Jamal Crawford,0.27848101265822783,0,0,0,0,0.3417721518987342,0.2531645569620253,0.12658227848101264
99,Jamal Crawford 2018,2018,2037,Jamal Crawford,0.2241379310344828,0,0,0,0,0.5517241379310345,0.17241379310344826,0.05172413793103448
100,Keyon Dooling 2012,2012,2039,Keyon Dooling,1,0,0,0,0,0,0,0
101,Hedo Turkoglu 2012,2012,2045,Hedo Turkoglu,0.5,0,0,0,0,0.5,0,0
102,Hedo Turkoglu 2013,2013,2045,Hedo Turkoglu,0.6666666666666666,0.16666666666666666,0,0,0,0,0.16666666666666666,0
103,Hedo Turkoglu 2014,2014,2045,Hedo Turkoglu,0.6956521739130435,0,0,0,0,0.17391304347826086,0.08695652173913043,0.043478260869565216
104,DeShawn Stevenson 2012,2012,2052,DeShawn Stevenson,0.8285714285714286,0,0,0,0,0.057142857142857155,0.028571428571428577,0.08571428571428573
105,Kwame Brown 2012,2012,2198,Kwame Brown,0,0.3076923076923077,0,0.3076923076923077,0.3846153846153846,0,0,0
106,Tyson Chandler 2012,2012,2199,Tyson Chandler,0,0.3636363636363636,0.03636363636363637,0.3090909090909091,0.29090909090909095,0,0,0
107,Tyson Chandler 2013,2013,2199,Tyson Chandler,0.06779661016949153,0.28813559322033894,0.050847457627118633,0.3389830508474576,0.22033898305084745,0,0.03389830508474576,0
108,Tyson Chandler 2014,2014,2199,Tyson Chandler,0.020408163265306128,0.30612244897959184,0,0.32653061224489804,0.30612244897959184,0,0,0.040816326530612256
109,Tyson Chandler 2015,2015,2199,Tyson Chandler,0.06666666666666667,0.22222222222222224,0.08888888888888889,0.3333333333333333,0.2888888888888889,0,0,0
110,Tyson Chandler 2016,2016,2199,Tyson Chandler,0,0.1904761904761905,0,0.40476190476190477,0.40476190476190477,0,0,0
111,Tyson Chandler 2017,2017,2199,Tyson Chandler,0,0.35135135135135137,0,0.24324324324324323,0.4054054054054054,0,0,0
112,Tyson Chandler 2018,2018,2199,Tyson Chandler,0,0.13333333333333336,0,0.39999999999999997,0.4666666666666667,0,0,0
113,Pau Gasol 2012,2012,2200,Pau Gasol,0.23148148148148148,0.24074074074074073,0.23148148148148148,0.12037037037037036,0.12037037037037036,0.018518518518518517,0.037037037037037035,0
114,Pau Gasol 2013,2013,2200,Pau Gasol,0.09352517985611511,0.23021582733812948,0.38848920863309355,0.14388489208633093,0.06474820143884892,0,0.07913669064748201,0
115,Pau Gasol 2014,2014,2200,Pau Gasol,0.17985611510791363,0.1726618705035971,0.302158273381295,0.13669064748201437,0.12230215827338128,0,0.05755395683453237,0.028776978417266185
116,Pau Gasol 2015,2015,2200,Pau Gasol,0.25984251968503935,0.25196850393700787,0.2204724409448819,0.07874015748031496,0.10236220472440946,0,0.06299212598425197,0.023622047244094488
117,Pau Gasol 2016,2016,2200,Pau Gasol,0.25,0.3181818181818182,0.19318181818181815,0.10227272727272727,0.09090909090909091,0,0.022727272727272728,0.022727272727272728
118,Pau Gasol 2017,2017,2200,Pau Gasol,0.2666666666666666,0.31999999999999995,0.15999999999999998,0.10666666666666666,0.12,0,0.026666666666666665,0
119,Pau Gasol 2018,2018,2200,Pau Gasol,0.20689655172413793,0.3448275862068966,0.20689655172413793,0.10344827586206896,0.13793103448275862,0,0,0
120,Jason Richardson 2012,2012,2202,Jason Richardson,0.4444444444444444,0,0.08641975308641973,0.061728395061728385,0.03703703703703703,0.061728395061728385,0.061728395061728385,0.24691358024691354
121,Jason Richardson 2014,2014,2202,Jason Richardson,0.4696969696969697,0,0,0,0,0.24242424242424246,0.07575757575757576,0.2121212121212121
122,Shane Battier 2012,2012,2203,Shane Battier,0.9500000000000001,0.05000000000000001,0,0,0,0,0,0
123,Shane Battier 2013,2013,2203,Shane Battier,0.8387096774193548,0.09677419354838708,0,0,0.06451612903225806,0,0,0
124,Joe Johnson 2012,2012,2207,Joe Johnson,0.2962962962962963,0.02222222222222222,0.15555555555555556,0.014814814814814814,0.02222222222222222,0.05185185185185184,0.30370370370370364,0.13333333333333333
125,Joe Johnson 2013,2013,2207,Joe Johnson,0.28448275862068967,0,0.19827586206896552,0,0.01724137931034483,0.1724137931034483,0.19827586206896552,0.1293103448275862
126,Joe Johnson 2014,2014,2207,Joe Johnson,0.28205128205128205,0.025641025641025637,0.17094017094017094,0.008547008547008548,0.025641025641025637,0.22222222222222224,0.17094017094017094,0.09401709401709402
127,Joe Johnson 2015,2015,2207,Joe Johnson,0.34285714285714286,0,0.14285714285714288,0,0.0057142857142857125,0.26857142857142857,0.16,0.07999999999999999
128,Joe Johnson 2016,2016,2207,Joe Johnson,0.3733333333333333,0.013333333333333334,0.09333333333333332,0.013333333333333334,0.02666666666666667,0.2,0.17333333333333334,0.10666666666666667
129,Joe Johnson 2017,2017,2207,Joe Johnson,0.4245283018867925,0.028301886792452834,0.24528301886792453,0,0,0.09433962264150945,0.16037735849056603,0.04716981132075473
130,Richard Jefferson 2013,2013,2210,Richard Jefferson,0.6,0,0.04285714285714286,0,0.014285714285714285,0.14285714285714285,0.02857142857142857,0.17142857142857143
131,Richard Jefferson 2014,2014,2210,Richard Jefferson,0.6363636363636362,0,0,0.0303030303030303,0,0.1212121212121212,0.0606060606060606,0.15151515151515152
132,Richard Jefferson 2015,2015,2210,Richard Jefferson,0.6470588235294118,0,0,0.058823529411764705,0,0.08823529411764705,0.029411764705882353,0.1764705882352941
133,Richard Jefferson 2016,2016,2210,Richard Jefferson,0.6285714285714287,0.08571428571428573,0,0.14285714285714288,0.028571428571428577,0.028571428571428577,0.057142857142857155,0.028571428571428577
134,Troy Murphy 2012,2012,2211,Troy Murphy,0.717948717948718,0.2820512820512821,0,0,0,0,0,0
135,Jason Collins 2012,2012,2215,Jason Collins,0,0,0,1,0,0,0,0
136,Zach Randolph 2012,2012,2216,Zach Randolph,0.05555555555555556,0.06349206349206349,0.4761904761904762,0.11111111111111112,0.20634920634920637,0,0.08730158730158731,0
137,Zach Randolph 2013,2013,2216,Zach Randolph,0.06474820143884892,0.04316546762589928,0.5827338129496403,0.07194244604316546,0.17266187050359713,0,0.06474820143884892,0
138,Zach Randolph 2014,2014,2216,Zach Randolph,0.08943089430894309,0.056910569105691054,0.4634146341463415,0.10569105691056911,0.15447154471544716,0,0.13008130081300814,0
139,Zach Randolph 2015,2015,2216,Zach Randolph,0.12096774193548385,0.1129032258064516,0.37096774193548376,0.07258064516129031,0.12903225806451613,0,0.1774193548387097,0.016129032258064516
140,Zach Randolph 2016,2016,2216,Zach Randolph,0.14049586776859505,0.14049586776859505,0.33884297520661155,0.0743801652892562,0.1487603305785124,0,0.14049586776859505,0.01652892561983471
141,Zach Randolph 2017,2017,2216,Zach Randolph,0.19491525423728806,0.17796610169491525,0.3305084745762712,0.05084745762711864,0.09322033898305085,0,0.1271186440677966,0.02542372881355932
142,Brendan Haywood 2012,2012,2217,Brendan Haywood,0.030303030303030307,0.060606060606060615,0.393939393939394,0.24242424242424246,0.27272727272727276,0,0,0
143,Gerald Wallace 2012,2012,2222,Gerald Wallace,0.5185185185185185,0,0.09259259259259259,0.16666666666666666,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035
144,Gerald Wallace 2013,2013,2222,Gerald Wallace,0.3333333333333333,0,0.1818181818181818,0.303030303030303,0.12121212121212122,0,0,0.06060606060606061
145,Samuel Dalembert 2012,2012,2223,Samuel Dalembert,0.10869565217391304,0.21739130434782608,0.13043478260869565,0.2608695652173913,0.28260869565217395,0,0,0
146,Samuel Dalembert 2013,2013,2223,Samuel Dalembert,0.04081632653061225,0.2653061224489796,0.020408163265306124,0.40816326530612246,0.2653061224489796,0,0,0
147,Samuel Dalembert 2014,2014,2223,Samuel Dalembert,0.08823529411764705,0.1764705882352941,0.20588235294117643,0.3235294117647059,0.20588235294117643,0,0,0
148,Jamaal Tinsley 2012,2012,2224,Jamaal Tinsley,0.6666666666666667,0,0.07407407407407408,0,0,0.18518518518518515,0.07407407407407408,0
149,Jamaal Tinsley 2013,2013,2224,Jamaal Tinsley,1,0,0,0,0,0,0,0
150,Tony Parker 2012,2012,2225,Tony Parker,0.10569105691056911,0,0,0.04878048780487805,0,0.5609756097560976,0.16260162601626016,0.12195121951219512
151,Tony Parker 2013,2013,2225,Tony Parker,0.1271186440677966,0,0.008474576271186442,0.0847457627118644,0,0.5084745762711864,0.11016949152542374,0.1610169491525424
152,Tony Parker 2014,2014,2225,Tony Parker,0.18269230769230768,0,0.009615384615384616,0.019230769230769232,0,0.5576923076923077,0.07692307692307693,0.15384615384615385
153,Tony Parker 2015,2015,2225,Tony Parker,0.15294117647058825,0,0,0.03529411764705883,0,0.6000000000000001,0.07058823529411766,0.14117647058823532
154,Tony Parker 2016,2016,2225,Tony Parker,0.24000000000000002,0,0,0,0,0.5333333333333333,0.08,0.14666666666666664
155,Tony Parker 2017,2017,2225,Tony Parker,0.2459016393442623,0,0,0.03278688524590164,0,0.5901639344262295,0.06557377049180328,0.06557377049180328
156,Tony Parker 2018,2018,2225,Tony Parker,0.1714285714285714,0,0,0,0,0.6714285714285714,0.09999999999999998,0.05714285714285714
157,Mike James 2012,2012,2229,Mike James,0.4897959183673469,0,0,0,0,0.4081632653061224,0.1020408163265306,0
158,Mike James 2020,2020,2229,Mike James,0.22413793103448276,0,0,0,0,0.5517241379310345,0.22413793103448276,0
159,Earl Watson 2012,2012,2248,Earl Watson,0.5294117647058824,0,0,0.1764705882352941,0,0.29411764705882354,0,0
160,Chris Andersen 2012,2012,2365,Chris Andersen,0.08,0.39999999999999997,0,0.27999999999999997,0.24,0,0,0
161,Chris Andersen 2013,2013,2365,Chris Andersen,0.09375000000000001,0.21875,0,0.3125,0.37500000000000006,0,0,0
162,Chris Andersen 2014,2014,2365,Chris Andersen,0.13793103448275862,0.24137931034482757,0,0.3793103448275862,0.24137931034482757,0,0,0
163,Chris Andersen 2015,2015,2365,Chris Andersen,0.2222222222222222,0.29629629629629634,0,0.2222222222222222,0.25925925925925924,0,0,0
164,Mike Dunleavy 2012,2012,2399,Mike Dunleavy,0.41791044776119407,0.02985074626865672,0,0.05970149253731344,0.02985074626865672,0.0746268656716418,0.044776119402985086,0.34328358208955223
165,Mike Dunleavy 2013,2013,2399,Mike Dunleavy,0.3103448275862069,0,0,0.1149425287356322,0.034482758620689655,0.1149425287356322,0,0.42528735632183906
166,Mike Dunleavy 2014,2014,2399,Mike Dunleavy,0.3934426229508196,0,0,0.06557377049180328,0.04918032786885245,0.04918032786885245,0,0.4426229508196721
167,Mike Dunleavy 2015,2015,2399,Mike Dunleavy,0.3829787234042553,0,0,0.1702127659574468,0,0.0851063829787234,0,0.3617021276595745
168,Mike Dunleavy 2016,2016,2399,Mike Dunleavy,0.4716981132075471,0,0,0.07547169811320753,0,0,0,0.45283018867924524
169,Drew Gooden 2013,2013,2400,Drew Gooden,0.3076923076923077,0.27692307692307694,0.07692307692307693,0.15384615384615385,0.13846153846153847,0,0.046153846153846156,0
170,Drew Gooden 2014,2014,2400,Drew Gooden,0.45454545454545453,0.22727272727272727,0,0.06818181818181818,0.2045454545454545,0,0.04545454545454545,0
171,Drew Gooden 2015,2015,2400,Drew Gooden,0.4166666666666667,0.33333333333333337,0,0,0.25,0,0,0
172,Nene 2012,2012,2403,Nene,0.06818181818181818,0.19318181818181815,0.45454545454545453,0.1590909090909091,0.045454545454545456,0,0.07954545454545454,0
173,Nene 2013,2013,2403,Nene,0.12244897959183672,0.22448979591836735,0.3979591836734694,0.10204081632653061,0.04081632653061225,0,0.11224489795918367,0
174,Nene 2014,2014,2403,Nene,0.1794871794871795,0.1794871794871795,0.358974358974359,0.16666666666666669,0.03846153846153846,0,0.07692307692307691,0
175,Nene 2015,2015,2403,Nene,0.08333333333333333,0.2166666666666667,0.3333333333333333,0.25000000000000006,0.03333333333333334,0,0.08333333333333333,0
176,Nene 2016,2016,2403,Nene,0.11111111111111112,0.3888888888888889,0.07407407407407407,0.2777777777777778,0.07407407407407407,0,0.07407407407407407,0
177,Nene 2017,2017,2403,Nene,0.075,0.45000000000000007,0.075,0.25,0.075,0,0.075,0
178,Nene 2018,2018,2403,Nene,0.13043478260869568,0.39130434782608703,0.08695652173913046,0.30434782608695654,0.08695652173913046,0,0,0
179,Chris Wilcox 2012,2012,2404,Chris Wilcox,0,0.25000000000000006,0,0.4375,0.3125,0,0,0
180,Amar'e Stoudemire 2012,2012,2405,Amar'e Stoudemire,0.06578947368421054,0.22368421052631582,0.3552631578947369,0.15789473684210525,0.11842105263157897,0,0.039473684210526314,0.039473684210526314
