fg_made,ydl,posteam,season,week,kicker,kq
1,37,PHI,2016,8,C.Sturgis,-0.11027244589049873
1,5,DAL,2016,8,D.Bailey,1.0120229616324534
1,16,PHI,2016,8,C.Sturgis,-0.058146581920352824
1,31,DAL,2016,8,D.Bailey,1.0077416200378115
1,10,DEN,2016,8,B.McManus,-0.16430816207986104
0,27,LAC,2016,8,J.Lambo,-0.013771541143018918
1,4,DEN,2016,8,B.McManus,-0.15865599636030506
1,4,NO,2016,8,W.Lutz,-0.387233053859271
1,35,NO,2016,8,W.Lutz,-0.38509771056568975
1,26,SEA,2016,8,S.Hauschka,0.6633345834564818
1,3,NO,2016,8,W.Lutz,-0.33963426277802383
1,3,SEA,2016,8,S.Hauschka,0.6851420903736013
1,23,NO,2016,8,W.Lutz,-0.338235125299557
1,11,ATL,2016,9,M.Bryant,0.740181078382041
1,23,ATL,2016,9,M.Bryant,0.7423254272298633
1,32,ATL,2016,9,M.Bryant,0.7599981201317672
1,13,BUF,2016,9,D.Carpenter,0.7913572401396142
0,35,BUF,2016,9,D.Carpenter,0.7954600157846711
1,31,SEA,2016,9,S.Hauschka,0.68141734608631
0,37,LA,2016,9,G.Zuerlein,0.3432090086056394
0,31,CAR,2016,9,G.Gano,0.15178863120623295
0,37,LA,2016,9,G.Zuerlein,0.30522904275479257
1,20,CAR,2016,9,G.Gano,0.0958161245444082
1,7,LA,2016,9,G.Zuerlein,0.26743897673319994
1,19,CAR,2016,9,G.Gano,0.11266095265636607
1,13,CLE,2016,9,C.Parkey,-0.1668704756374457
0,23,CLE,2016,9,C.Parkey,-0.15797656141350352
1,5,LV,2016,9,S.Janikowski,0.9856293595335751
1,11,LV,2016,9,S.Janikowski,0.9814799859494275
0,30,LV,2016,9,S.Janikowski,0.9824178402594128
1,37,DEN,2016,9,B.McManus,-0.1576635383542186
1,26,DEN,2016,9,B.McManus,-0.10530071892175408
1,17,LV,2016,9,S.Janikowski,0.9204329514414233
1,29,DET,2016,9,M.Prater,0.6115363851770922
1,14,MIN,2016,9,B.Walsh,0.4863297842694308
0,28,MIN,2016,9,B.Walsh,0.4931598932321722
1,34,DET,2016,9,M.Prater,0.6376200702453303
1,40,DET,2016,9,M.Prater,0.6746210052417108
1,16,GB,2016,9,M.Crosby,0.2957526793309567
0,30,GB,2016,9,M.Crosby,0.30610399686681744
1,10,IND,2016,9,A.Vinatieri,1.3325943874131119
1,9,GB,2016,9,M.Crosby,0.24750067726579092
1,8,KC,2016,9,C.Santos,-0.09019368938338876
1,33,KC,2016,9,C.Santos,-0.0867490685854478
1,5,KC,2016,9,C.Santos,-0.04903356876167991
0,36,JAX,2016,9,J.Myers,-0.036488482237198396
1,18,KC,2016,9,C.Santos,-0.04800962770435141
1,31,SF,2016,9,P.Dawson,0.87381850483512
1,30,SF,2016,9,P.Dawson,0.9020742713536628
1,8,NO,2016,9,W.Lutz,-0.3151596296350058
1,28,SF,2016,9,P.Dawson,0.9283295229287142
0,37,NO,2016,9,W.Lutz,-0.31059017913580683
1,23,NO,2016,9,W.Lutz,-0.3453011490479464
1,5,NYJ,2016,9,N.Folk,0.13672751279661638
1,3,NYJ,2016,9,N.Folk,0.13682264844615336
1,15,MIA,2016,9,A.Franks,-0.44126450454753313
1,11,MIA,2016,9,A.Franks,-0.42853643271432307
1,10,NYJ,2016,9,N.Folk,0.13583950136849923
1,16,PHI,2016,9,C.Sturgis,-0.046025768078235614
0,22,PHI,2016,9,C.Sturgis,-0.03396555830532897
1,8,PHI,2016,9,C.Sturgis,-0.1015742917266533
1,21,PHI,2016,9,C.Sturgis,-0.09807276791699605
1,31,BAL,2016,9,J.Tucker,1.03112189865654
1,24,BAL,2016,9,J.Tucker,1.0585911482059758
1,15,LAC,2016,9,J.Lambo,-0.07516821543582172
1,5,LAC,2016,9,J.Lambo,-0.06427062504817031
1,18,LAC,2016,9,J.Lambo,-0.0631704987094093
0,26,PHI,2016,10,C.Sturgis,-0.07887969673993761
1,20,ATL,2016,10,M.Bryant,0.7909758124764832
1,25,ATL,2016,10,M.Bryant,0.8043448421487807
0,35,ATL,2016,10,M.Bryant,0.8242256253220926
1,11,PHI,2016,10,C.Sturgis,-0.14119954097034804
1,28,ATL,2016,10,M.Bryant,0.7758040338818073
1,7,PHI,2016,10,C.Sturgis,-0.134648289025764
0,36,PHI,2016,10,C.Sturgis,-0.13179604151465166
1,31,PHI,2016,10,C.Sturgis,-0.1716335748746589
1,36,CHI,2016,10,C.Barth,0.4007929989941054
1,12,TB,2016,10,R.Aguayo,-0.5805295179115236
1,9,TB,2016,10,R.Aguayo,-0.5707056041781298
1,7,CIN,2016,10,M.Nugent,-0.09407488870211739
1,20,CIN,2016,10,M.Nugent,-0.09142550819262323
1,7,BAL,2016,10,J.Tucker,1.075964045094739
1,22,BAL,2016,10,J.Tucker,1.0727632309352488
1,18,DAL,2016,10,D.Bailey,1.0353277709803408
1,35,DAL,2016,10,D.Bailey,1.0446996315241308
1,21,PIT,2016,10,C.Boswell,-0.13223268250258463
0,37,PIT,2016,10,C.Boswell,-0.11286881175259825
1,7,PIT,2016,10,C.Boswell,-0.14856838850165388
1,28,DAL,2016,10,D.Bailey,1.0830140926013474
1,32,DEN,2016,10,B.McManus,-0.07965003549274333
1,12,NO,2016,10,W.Lutz,-0.3221903232646533
0,24,DEN,2016,10,B.McManus,-0.04447410236990475
1,10,DEN,2016,10,B.McManus,-0.1094243017767742
1,18,DEN,2016,10,B.McManus,-0.1040465553587337
1,11,GB,2016,10,M.Crosby,0.2501421429846979
1,20,GB,2016,10,M.Crosby,0.2547366865095067
1,33,TEN,2016,10,R.Succop,0.254988162785682
1,5,TEN,2016,10,R.Succop,0.2909949764525943
0,31,HOU,2016,10,N.Novak,0.22825751330101912
1,36,JAX,2016,10,J.Myers,-0.07680255339359301
0,32,HOU,2016,10,N.Novak,0.17190266222872044
1,26,JAX,2016,10,J.Myers,-0.02907663164569354
1,33,HOU,2016,10,N.Novak,0.11798240931443967
1,24,CAR,2016,10,G.Gano,0.12803279567881987
1,29,KC,2016,10,C.Santos,-0.03322108016713818
1,18,KC,2016,10,C.Santos,-0.003913607772178837
1,14,KC,2016,10,C.Santos,0.010654459665373647
1,18,KC,2016,10,C.Santos,0.01986294525113545
1,2,LA,2016,10,G.Zuerlein,0.26828078791551746
1,20,LA,2016,10,G.Zuerlein,0.2662215188939584
1,16,LA,2016,10,G.Zuerlein,0.2822143200341685
1,27,LAC,2016,10,J.Lambo,-0.04830614681717068
1,9,MIA,2016,10,A.Franks,-0.4205484963110192
1,12,WAS,2016,10,D.Hopkins,0.013437919097092452
1,19,WAS,2016,10,D.Hopkins,0.020291995645443105
1,32,WAS,2016,10,D.Hopkins,0.03612568345295152
1,10,WAS,2016,10,D.Hopkins,0.07072273798106166
1,8,SEA,2016,10,S.Hauschka,0.7106351183985969
1,13,SEA,2016,10,S.Hauschka,0.7100755951576279
1,23,SEA,2016,10,S.Hauschka,0.7145847790275945
1,12,NE,2016,10,S.Gostkowski,0.9356211657782498
1,5,SEA,2016,10,S.Hauschka,0.7323961751705101
1,21,ARI,2016,10,C.Catanzaro,0.08102525547456135
1,30,SF,2016,10,P.Dawson,0.9513830065713197
1,1,ARI,2016,10,C.Catanzaro,0.09932283653466198
1,35,SF,2016,10,P.Dawson,0.9773917144702827
1,16,ARI,2016,10,C.Catanzaro,0.09776461481276115
1,16,ARI,2016,11,C.Catanzaro,0.1091058726712128
1,9,MIN,2016,11,K.Forbath,-0.09439381023456743
1,28,BAL,2016,11,J.Tucker,1.0874592761162336
1,12,DAL,2016,11,D.Bailey,1.1052941533955902
1,3,DAL,2016,11,D.Bailey,1.1066889487724483
1,8,BUF,2016,11,D.Carpenter,0.747182252392073
1,36,BUF,2016,11,D.Carpenter,0.7464399934811367
1,2,BUF,2016,11,D.Carpenter,0.7900497024946627
1,22,CHI,2016,11,C.Barth,0.44613094298006656
1,28,NYG,2016,11,R.Gould,0.7233727272386403
0,33,CHI,2016,11,C.Barth,0.4639601496008272
1,18,GB,2016,11,M.Crosby,0.270786911811639
1,19,WAS,2016,11,D.Hopkins,0.07519974920031294
0,18,GB,2016,11,M.Crosby,0.28398147665127244
1,14,HOU,2016,11,N.Novak,0.15467425174870814
1,1,LV,2016,11,S.Janikowski,0.9290069358944786
1,2,LV,2016,11,S.Janikowski,0.9233002936757789
1,11,HOU,2016,11,N.Novak,0.16316263837405323
1,9,JAX,2016,11,J.Myers,-0.003807068653063111
1,8,DET,2016,11,M.Prater,0.7369617913585186
1,34,JAX,2016,11,J.Myers,9.093579543813796e-5
1,25,DET,2016,11,M.Prater,0.7362706347527497
1,28,LA,2016,11,G.Zuerlein,0.29263332936651304
0,30,LA,2016,11,G.Zuerlein,0.3188652939769296
1,15,SF,2016,11,P.Dawson,1.016042715132769
1,20,NE,2016,11,S.Gostkowski,0.9378643260931947
1,14,CAR,2016,11,G.Gano,0.15005848433021882
1,9,NO,2016,11,W.Lutz,-0.3136581055044939
1,32,CAR,2016,11,G.Gano,0.15856994979265643
0,20,NO,2016,11,W.Lutz,-0.30821084587173553
1,24,CAR,2016,11,G.Gano,0.19255478298906803
1,12,NO,2016,11,W.Lutz,-0.37718430545620896
1,3,SEA,2016,11,S.Hauschka,0.7295129675081778
1,17,SEA,2016,11,S.Hauschka,0.7255663688352136
0,26,SEA,2016,11,S.Hauschka,0.7351146862012998
1,14,PIT,2016,11,C.Boswell,-0.14564654049316206
1,15,PIT,2016,11,C.Boswell,-0.13565654990660764
1,6,CLE,2016,11,C.Parkey,-0.22364078111689462
1,4,PIT,2016,11,C.Boswell,-0.12445651784660225
1,4,KC,2016,11,C.Santos,0.03431212992357129
1,12,TB,2016,11,R.Aguayo,-0.5639731070520032
1,3,TB,2016,11,R.Aguayo,-0.5542319753729071
1,23,TB,2016,11,R.Aguayo,-0.5517598493314659
1,18,TB,2016,11,R.Aguayo,-0.5276167300467551
0,24,IND,2016,11,A.Vinatieri,1.3307620403852027
1,29,TEN,2016,11,R.Succop,0.2903187747838514
1,31,IND,2016,11,A.Vinatieri,1.2589356602645578
1,7,ARI,2016,12,C.Catanzaro,0.1203904242403722
1,27,ATL,2016,12,M.Bryant,0.7996201449696475
1,36,ARI,2016,12,C.Catanzaro,0.12196747818515391
1,5,LV,2016,12,S.Janikowski,0.9179659271254184
1,5,LV,2016,12,S.Janikowski,0.9141548707033114
1,34,BAL,2016,12,J.Tucker,1.1097171109929016
1,4,CIN,2016,12,M.Nugent,-0.07364447191698016
1,39,BAL,2016,12,J.Tucker,1.1443575607855443
1,36,BAL,2016,12,J.Tucker,1.1995719159571412
1,18,BAL,2016,12,J.Tucker,1.240915965358287
1,18,CIN,2016,12,M.Nugent,-0.07307707153311034
1,30,PHI,2016,12,C.Sturgis,-0.13815054795756715
1,15,GB,2016,12,M.Crosby,0.20927164611819554
1,32,PHI,2016,12,C.Sturgis,-0.10669417228595963
1,14,GB,2016,12,M.Crosby,0.2187470371980769
1,15,DEN,2016,12,B.McManus,-0.0889778231832485
1,11,DET,2016,12,M.Prater,0.7564917889630419
1,12,MIN,2016,12,K.Forbath,-0.09004287207815866
1,10,MIN,2016,12,K.Forbath,-0.08267139157393179
1,30,DET,2016,12,M.Prater,0.7585545842579589
1,22,DET,2016,12,M.Prater,0.7855274342684887
1,33,NYJ,2016,12,N.Folk,0.13999092877081334
1,10,NE,2016,12,S.Gostkowski,0.9504989131974086
0,36,NYJ,2016,12,N.Folk,0.17657272860779996
0,21,NE,2016,12,S.Gostkowski,0.9505770435405781
1,11,NE,2016,12,S.Gostkowski,0.8766884431118365
1,22,NE,2016,12,S.Gostkowski,0.8781502551360097
1,2,CLE,2016,12,C.Parkey,-0.22108310444369755
1,7,CLE,2016,12,C.Parkey,-0.2206955540034605
0,34,IND,2016,12,A.Vinatieri,1.2852658410059534
0,36,LAC,2016,12,J.Lambo,-0.021691725533090615
1,2,HOU,2016,12,N.Novak,0.16819207942191527
1,27,HOU,2016,12,N.Novak,0.16663325394282424
1,25,SEA,2016,12,S.Hauschka,0.6687248700561836
0,29,TB,2016,12,R.Aguayo,-0.5104301469978298
1,6,MIA,2016,12,A.Franks,-0.41456678472422814
1,18,SF,2016,12,P.Dawson,1.0214842508675772
1,1,TEN,2016,12,R.Succop,0.31800854790405575
1,13,TEN,2016,12,R.Succop,0.315356897625308
0,25,WAS,2016,12,D.Hopkins,0.09075889824004703
1,6,WAS,2016,12,D.Hopkins,0.0263691885843906
1,28,DAL,2016,12,D.Bailey,1.100856470193163
0,38,WAS,2016,12,D.Hopkins,0.02767681540908121
1,2,WAS,2016,12,D.Hopkins,-0.004145519982795358
1,9,BUF,2016,13,D.Carpenter,0.7853815889002078
1,29,LV,2016,13,S.Janikowski,0.910362869563315
1,23,LV,2016,13,S.Janikowski,0.934952422209622
1,28,LV,2016,13,S.Janikowski,0.9516619801366274
1,5,SEA,2016,13,S.Hauschka,0.6892837530899584
1,19,SEA,2016,13,S.Hauschka,0.6866161075380285
1,13,SEA,2016,13,S.Hauschka,0.6991181747860741
1,10,SEA,2016,13,S.Hauschka,0.7036821457578987
1,31,MIN,2016,13,K.Forbath,-0.0774274097069055
1,18,MIN,2016,13,K.Forbath,-0.04441541361565248
1,15,MIN,2016,13,K.Forbath,-0.029644837148882705
1,21,DAL,2016,13,D.Bailey,1.1230473190994463
1,29,JAX,2016,13,J.Myers,0.04027951646406814
1,14,DEN,2016,13,B.McManus,-0.0780111847568599
1,23,DEN,2016,13,B.McManus,-0.06835937094898697
1,9,DET,2016,13,M.Prater,0.8016596584328075
1,22,NO,2016,13,W.Lutz,-0.3683771177850919
1,11,DET,2016,13,M.Prater,0.8015303292458796
1,14,NO,2016,13,W.Lutz,-0.34647537086050534
1,14,DET,2016,13,M.Prater,0.8033679318393823
1,9,DET,2016,13,M.Prater,0.808612850064274
1,33,DET,2016,13,M.Prater,0.8084487549191884
1,20,NYJ,2016,13,N.Folk,0.13519335139718042
1,35,IND,2016,13,A.Vinatieri,1.231190124600019
1,18,IND,2016,13,A.Vinatieri,1.2685721332118562
1,4,ATL,2016,13,M.Bryant,0.8219949347947935
1,4,ATL,2016,13,M.Bryant,0.8180841381451043
1,42,ATL,2016,13,M.Bryant,0.8141928954786637
1,10,NE,2016,13,S.Gostkowski,0.8938193651959905
1,26,LA,2016,13,G.Zuerlein,0.2601981678903525
1,30,NE,2016,13,S.Gostkowski,0.8941808932791672
1,27,NE,2016,13,S.Gostkowski,0.9204756117445912
1,26,NE,2016,13,S.Gostkowski,0.9422461242358624
0,28,MIA,2016,13,A.Franks,-0.41105447803299444
1,37,BAL,2016,13,J.Tucker,1.249259884930187
1,26,PIT,2016,13,R.Bullock,-0.08997330672109365
1,16,PIT,2016,13,R.Bullock,-0.06439926035308625
1,20,PIT,2016,13,R.Bullock,-0.0522471831188054
1,14,CIN,2016,13,M.Nugent,-0.05816318677675326
0,33,PHI,2016,13,C.Sturgis,-0.07138301847915486
1,15,CIN,2016,13,M.Nugent,-0.04861061295878086
1,8,CIN,2016,13,M.Nugent,-0.0378458105835146
1,20,CIN,2016,13,M.Nugent,-0.034662929179573
1,13,SF,2016,13,P.Dawson,1.0309253290119311
1,10,SF,2016,13,P.Dawson,1.0338302642126262
1,27,CHI,2016,13,C.Barth,0.41108368078515173
0,36,LAC,2016,13,J.Lambo,-0.06207978047300573
0,13,TB,2016,13,R.Aguayo,-0.5665750518172291
1,9,TB,2016,13,R.Aguayo,-0.6435210372609
1,16,TB,2016,13,R.Aguayo,-0.6364244629693595
1,29,WAS,2016,13,D.Hopkins,-0.004842657464862817
1,1,WAS,2016,13,D.Hopkins,0.024322922816585057
1,10,ARI,2016,13,C.Catanzaro,0.1686995497751596
0,35,ARI,2016,13,C.Catanzaro,0.17268667693544046
1,35,WAS,2016,13,D.Hopkins,0.02313970066327461
0,23,ARI,2016,14,C.Catanzaro,0.12752278023708857
1,38,ARI,2016,14,C.Catanzaro,0.060431063825444505
1,3,MIA,2016,14,A.Franks,-0.46914249693409227
0,16,BAL,2016,14,J.Tucker,1.29458808724623
1,32,BAL,2016,14,J.Tucker,1.2121068051940018
1,20,BAL,2016,14,J.Tucker,1.2408239541134072
1,20,BAL,2016,14,J.Tucker,1.25194374307752
1,20,CHI,2016,14,C.Barth,0.4354011529312202
1,11,DET,2016,14,M.Prater,0.8416882656254333
1,36,DET,2016,14,M.Prater,0.8433250785370383
0,18,CIN,2016,14,M.Nugent,-0.017165705798995217
1,12,CLE,2016,14,C.Parkey,-0.21741307016745964
1,25,CIN,2016,14,M.Nugent,-0.09036980041982069
0,37,DAL,2016,14,D.Bailey,1.1361347898414225
1,21,NYG,2016,14,R.Gould,0.747450994859696
1,35,TEN,2016,14,R.Succop,0.3218396749829365
1,23,TEN,2016,14,R.Succop,0.36376843584285923
1,16,DEN,2016,14,B.McManus,-0.04663325405618863
1,14,IND,2016,14,A.Vinatieri,1.2767777719444886
1,3,HOU,2016,14,N.Novak,0.19217297822310433
0,37,IND,2016,14,A.Vinatieri,1.2796556409688549
1,33,HOU,2016,14,N.Novak,0.1909130794965656
1,6,HOU,2016,14,N.Novak,0.2272402685799234
1,22,HOU,2016,14,N.Novak,0.22754354000463634
1,17,HOU,2016,14,N.Novak,0.24646568364027427
1,25,MIN,2016,14,K.Forbath,-0.01897486365266593
1,14,MIN,2016,14,K.Forbath,0.00502251804965324
1,27,JAX,2016,14,J.Myers,0.06921948587587146
1,22,MIN,2016,14,K.Forbath,0.014259163343493612
1,37,JAX,2016,14,J.Myers,0.09524627899648629
1,7,JAX,2016,14,J.Myers,0.1463445493421973
0,23,JAX,2016,14,J.Myers,0.1477918326614699
1,28,MIN,2016,14,K.Forbath,0.03424772886243725
0,43,JAX,2016,14,J.Myers,0.08059877098770389
1,23,TB,2016,14,R.Aguayo,-0.6214122597219973
1,21,TB,2016,14,R.Aguayo,-0.5969208783853339
1,23,NO,2016,14,W.Lutz,-0.33548123612211417
1,15,NO,2016,14,W.Lutz,-0.3124195099034502
1,4,NO,2016,14,W.Lutz,-0.3003356630434606
1,7,TB,2016,14,R.Aguayo,-0.5752335666559338
0,26,SF,2016,14,P.Dawson,1.0334917378007198
0,30,SF,2016,14,P.Dawson,0.9656100363976057
1,18,NYJ,2016,14,N.Folk,0.15184129337487445
1,29,SF,2016,14,P.Dawson,0.9037091865989253
1,12,NYJ,2016,14,N.Folk,0.16563058630669164
1,32,NYJ,2016,14,N.Folk,0.17172369951899433
1,26,LV,2016,14,S.Janikowski,0.9745988014931933
1,14,LV,2016,14,S.Janikowski,0.9948499873201294
1,19,PIT,2016,14,C.Boswell,-0.12363505723308431
1,21,PIT,2016,14,C.Boswell,-0.10708173416118326
1,23,CAR,2016,14,G.Gano,0.21425786170391575
1,26,CAR,2016,14,G.Gano,0.2345708924334496
1,27,CAR,2016,14,G.Gano,0.2585222178056843
1,5,CAR,2016,14,G.Gano,0.2836024972666501
1,14,LAC,2016,14,J.Lambo,-0.10226589513822125
1,10,SEA,2016,14,S.Hauschka,0.7049943599382659
0,34,GB,2016,14,M.Crosby,0.2269150598961752
1,20,GB,2016,14,M.Crosby,0.1781310973957894
1,27,PHI,2016,14,C.Sturgis,-0.12158277145443049
0,20,WAS,2016,14,D.Hopkins,0.06656196139479562
1,18,PHI,2016,14,C.Sturgis,-0.09460196704716418
1,23,PHI,2016,14,C.Sturgis,-0.07958045781323689
1,17,CAR,2016,15,G.Gano,0.28296325799383687
1,25,WAS,2016,15,D.Hopkins,-0.004285362226010495
1,5,CAR,2016,15,G.Gano,0.2947245909141302
1,6,CAR,2016,15,G.Gano,0.2940297411730798
1,8,WAS,2016,15,D.Hopkins,0.019638571969175362
0,20,CAR,2016,15,G.Gano,0.29399906523482705
1,16,WAS,2016,15,D.Hopkins,0.02253403146035351
1,22,CAR,2016,15,G.Gano,0.2220145560948207
1,3,BUF,2016,15,D.Carpenter,0.7853336500609429
1,17,CLE,2016,15,C.Parkey,-0.20940473867278625
1,22,CLE,2016,15,C.Parkey,-0.19518156576915985
1,16,BUF,2016,15,D.Carpenter,0.781107947975215
1,29,DET,2016,15,M.Prater,0.8864503621252846
1,29,NYG,2016,15,R.Gould,0.7624164472228709
1,15,DET,2016,15,M.Prater,0.9111594773087818
1,8,CHI,2016,15,C.Barth,0.450548055901244
1,16,GB,2016,15,M.Crosby,0.19456435064349037
1,1,GB,2016,15,M.Crosby,0.20542160982278834
1,4,CHI,2016,15,C.Barth,0.4512889679727618
1,14,GB,2016,15,M.Crosby,0.2033328942344469
1,30,IND,2016,15,A.Vinatieri,1.2369934419561919
1,32,IND,2016,15,A.Vinatieri,1.2615740976782308
1,14,MIN,2016,15,K.Forbath,0.061771621475374267
1,33,MIN,2016,15,K.Forbath,0.07072452125208607
1,8,JAX,2016,15,J.Myers,0.07007231699638077
1,32,JAX,2016,15,J.Myers,0.07271560776242283
1,22,HOU,2016,15,N.Novak,0.25840950443233535
1,27,HOU,2016,15,N.Novak,0.27717731824583475
1,25,HOU,2016,15,N.Novak,0.3021643222045997
1,10,HOU,2016,15,N.Novak,0.32455600797763245
1,30,SEA,2016,15,S.Hauschka,0.7063000130477312
1,18,LA,2016,15,G.Zuerlein,0.2840213568853026
1,30,NYJ,2016,15,N.Folk,0.20564276396677428
1,18,NYJ,2016,15,N.Folk,0.23538017307876002
1,27,NE,2016,15,S.Gostkowski,0.9626590734490851
1,15,DEN,2016,15,B.McManus,-0.03457000685339223
1,22,NE,2016,15,S.Gostkowski,0.9842186686318337
1,3,NE,2016,15,S.Gostkowski,0.9993574366243354
1,19,NO,2016,15,W.Lutz,-0.2986348067039583
0,37,ARI,2016,15,C.Catanzaro,0.11628337973999818
1,21,NO,2016,15,W.Lutz,-0.2812064848847029
1,27,LV,2016,15,S.Janikowski,0.9991374952676175
1,17,LAC,2016,15,J.Lambo,-0.09249280777844157
1,15,LV,2016,15,S.Janikowski,1.0205146983412734
1,2,LV,2016,15,S.Janikowski,1.0259338741600394
1,26,LV,2016,15,S.Janikowski,1.020086339707258
1,27,PHI,2016,15,C.Sturgis,-0.05779823548611727
1,35,BAL,2016,15,J.Tucker,1.2630079330968123
1,28,BAL,2016,15,J.Tucker,1.3002308526661657
1,16,PHI,2016,15,C.Sturgis,-0.03113635375869251
1,9,PHI,2016,15,C.Sturgis,-0.01915059105738362
1,11,PHI,2016,15,C.Sturgis,-0.015175868996860778
1,5,CIN,2016,15,R.Bullock,-0.03466203846853147
1,27,PIT,2016,15,C.Boswell,-0.08784361815290392
1,31,PIT,2016,15,C.Boswell,-0.06103150951214523
1,4,CIN,2016,15,R.Bullock,-0.03370995506266876
1,31,PIT,2016,15,C.Boswell,-0.028101492921866023
1,22,PIT,2016,15,C.Boswell,0.0046638735854617865
1,31,PIT,2016,15,C.Boswell,0.02470041555319554
1,12,PIT,2016,15,C.Boswell,0.05720177251814806
1,32,ATL,2016,15,M.Bryant,0.8844269850549925
1,23,ATL,2016,15,M.Bryant,0.9147825330750925
0,38,DAL,2016,15,D.Bailey,1.0941901950843969
1,7,TB,2016,15,R.Aguayo,-0.5701783927566706
1,9,DAL,2016,15,D.Bailey,1.0570352927941435
1,16,TB,2016,15,R.Aguayo,-0.5651484947269038
0,34,DAL,2016,15,D.Bailey,1.0556290854354087
1,22,DAL,2016,15,D.Bailey,1.0027015528073266
1,20,DAL,2016,15,D.Bailey,1.0177479063789512
1,15,DAL,2016,15,D.Bailey,1.0299830755817365
1,16,KC,2016,15,C.Santos,0.034339747298238334
1,21,TEN,2016,15,R.Succop,0.3833339137016983
1,35,TEN,2016,15,R.Succop,0.40011995147066326
0,27,SEA,2016,16,S.Hauschka,0.7335341359143122
1,9,SEA,2016,16,S.Hauschka,0.6684009332362227
0,35,ARI,2016,16,C.Catanzaro,0.07943804203347958
1,24,ARI,2016,16,C.Catanzaro,0.03474038850963755
1,25,ARI,2016,16,C.Catanzaro,0.05723253919688248
1,32,ATL,2016,16,M.Bryant,0.9315929404477703
1,30,ATL,2016,16,M.Bryant,0.9617126586909063
1,13,CAR,2016,16,G.Gano,0.24096434465000777
0,12,ATL,2016,16,M.Bryant,0.9876697183292715
1,22,CAR,2016,16,G.Gano,0.2478190847725127
1,11,ATL,2016,16,M.Bryant,0.9018142133329491
1,13,CAR,2016,16,G.Gano,0.26663985068431123
1,32,ATL,2016,16,M.Bryant,0.9031503965060166
1,23,BAL,2016,16,J.Tucker,1.321424829660084
1,19,BAL,2016,16,J.Tucker,1.336202025549837
1,18,PIT,2016,16,C.Boswell,0.06383702979939347
1,28,BAL,2016,16,J.Tucker,1.3454561632078235
1,4,BAL,2016,16,J.Tucker,1.3664240136490335
1,25,CIN,2016,16,R.Bullock,-0.033342227263070484
1,7,HOU,2016,16,N.Novak,0.32776385284690085
1,5,HOU,2016,16,N.Novak,0.3283040396486499
0,25,CIN,2016,16,R.Bullock,-0.009273008742699304
0,21,KC,2016,16,C.Santos,0.04599812949426257
1,34,DEN,2016,16,B.McManus,-0.023875407508652944
1,9,KC,2016,16,C.Santos,-0.023367576364247317
1,21,KC,2016,16,C.Santos,-0.019371769377190123
0,29,DET,2016,16,M.Prater,0.9171254292327102
1,25,IND,2016,16,A.Vinatieri,1.2900439101352144
0,28,BUF,2016,16,D.Carpenter,0.7890324891678544
0,28,MIA,2016,16,A.Franks,-0.4670958182848451
1,10,BUF,2016,16,D.Carpenter,0.7249440354307521
1,37,MIA,2016,16,A.Franks,-0.5249036304846837
1,4,MIN,2016,16,K.Forbath,0.10765265312666626
1,8,MIN,2016,16,K.Forbath,0.10731356788531787
1,30,GB,2016,16,M.Crosby,0.21157798764736332
1,17,NYG,2016,16,R.Gould,0.7877457319808802
1,17,NYG,2016,16,R.Gould,0.7969831525312381
1,11,NYG,2016,16,R.Gould,0.8061743859788444
1,23,PHI,2016,16,C.Sturgis,-0.009254735412144178
1,23,NYG,2016,16,R.Gould,0.8079887682886825
1,11,NE,2016,16,S.Gostkowski,0.9940616156057906
1,4,NE,2016,16,S.Gostkowski,0.9949365617674941
0,16,NYJ,2016,16,N.Folk,0.24875177161205775
1,11,NYJ,2016,16,N.Folk,0.17149967113800085
1,25,LAC,2016,16,J.Lambo,-0.07885419452928687
1,31,CLE,2016,16,C.Parkey,-0.17414579660465296
1,9,CLE,2016,16,C.Parkey,-0.14065020857891122
0,14,LAC,2016,16,J.Lambo,-0.05455741617258456
0,27,LAC,2016,16,J.Lambo,-0.13286129375614505
1,24,NO,2016,16,W.Lutz,-0.2610977451228059
1,16,NO,2016,16,W.Lutz,-0.23712640376739885
1,3,NO,2016,16,W.Lutz,-0.2241106908160464
1,17,TB,2016,16,R.Aguayo,-0.5504926713207537
1,11,JAX,2016,16,J.Myers,0.10712971266898559
1,30,JAX,2016,16,J.Myers,0.11243931834537296
1,24,TEN,2016,16,R.Succop,0.4416573109481474
1,38,JAX,2016,16,J.Myers,0.14264274468546578
1,32,JAX,2016,16,J.Myers,0.19808400219571934
0,4,CHI,2016,16,C.Barth,0.44923170115718286
1,11,WAS,2016,16,D.Hopkins,0.03425144223556722
1,1,WAS,2016,16,D.Hopkins,0.0399254392641217
1,14,ARI,2016,17,C.Catanzaro,0.08084888388495388
1,16,ARI,2016,17,C.Catanzaro,0.0897063973496178
1,19,LA,2016,17,G.Zuerlein,0.2971497494995676
1,18,LA,2016,17,G.Zuerlein,0.31159914853780535
1,29,ARI,2016,17,C.Catanzaro,0.10108794629538514
1,12,BAL,2016,17,J.Tucker,1.3597910716050734
1,5,CIN,2016,17,R.Bullock,-0.07316255886344206
1,6,CIN,2016,17,R.Bullock,-0.07201797285560473
1,16,BUF,2016,17,D.Carpenter,0.7261499401627549
1,12,NYJ,2016,17,N.Folk,0.17648742702204315
