ydl,next_ydl,season,punter,pq
75,69,2021,J.Gillan,0.035946341836808386
63,71,2021,P.O'Donnell,0.4791111627549441
87,51,2021,P.O'Donnell,0.4689873071855779
71,58,2021,P.Harvin,-0.38980405478682434
54,80,2021,K.Huber,1.098796149444331
93,64,2021,P.Harvin,-0.40403890105801904
46,81,2021,P.Harvin,-0.3789006469161512
51,86,2021,K.Huber,1.0890221906899973
73,67,2021,P.Harvin,-0.385533238379354
62,96,2021,K.Huber,1.0855330061119903
64,85,2021,K.Huber,1.107614963434044
80,73,2021,K.Huber,1.1159927001658296
59,80,2021,M.Wishnowsky,0.16167480880866578
66,90,2021,M.Wishnowsky,0.16161042430336026
65,86,2021,C.Bojorquez,0.2817402627574468
54,87,2021,M.Wishnowsky,0.18455171040230453
69,72,2021,C.Bojorquez,0.29696550232383706
65,86,2021,M.Wishnowsky,0.18955366292522866
75,74,2021,C.Bojorquez,0.29696726592235156
83,59,2021,B.Kern,1.3507532065434547
57,71,2021,R.Sanchez,0.5141623968508284
58,74,2021,R.Sanchez,0.497090342516736
73,83,2021,R.Sanchez,0.4855214926760442
78,59,2021,R.Sanchez,0.5061474894413767
70,92,2021,T.Long,-0.33018174538568457
74,50,2021,T.Long,-0.29652606160528444
79,72,2021,T.Townsend,-0.12515912547761923
54,86,2021,T.Long,-0.31868599275617726
76,70,2021,T.Long,-0.3126256644434676
79,68,2021,A.Cole,0.07505155652791307
47,85,2021,M.Palardy,0.5284707076751898
50,99,2021,A.Cole,0.08441827194615541
39,95,2021,M.Palardy,0.5236640186230653
76,72,2021,M.Palardy,0.5309057959339075
48,84,2021,M.Palardy,0.5395262817575651
68,70,2021,A.Cole,0.10416110497013167
73,82,2021,A.Cole,0.10086615097635294
74,77,2021,B.Gillikin,-0.3744335792467048
70,69,2021,J.Bailey,0.509637768537327
67,85,2021,J.Bailey,0.5055646620499544
58,80,2021,J.Bailey,0.5208033359637069
74,80,2021,B.Gillikin,-0.3568430292072055
71,70,2021,J.Bailey,0.5178627975118211
54,80,2021,B.Gillikin,-0.33496699373988315
61,77,2021,B.Gillikin,-0.3375721367782962
68,80,2021,J.Bailey,0.5165833696912154
88,44,2021,B.Gillikin,-0.33725140084568
52,91,2021,S.Martin,0.8718390683558154
75,75,2021,T.Morstead,0.9243261131867113
85,64,2021,T.Morstead,0.9339269407101671
43,94,2021,T.Morstead,0.9416976306873356
86,67,2021,S.Martin,0.8775158111524889
76,64,2021,T.Morstead,0.9461689961996268
67,66,2021,T.Morstead,0.9410506642139009
66,74,2021,T.Morstead,0.926413466322703
67,59,2021,S.Martin,0.8913344749309261
94,50,2021,A.Siposs,-0.3592447317177437
68,65,2021,A.Siposs,-0.35350042017239725
46,94,2021,A.Siposs,-0.3617961301704975
94,76,2021,B.Anger,0.9360151743290009
71,68,2021,A.Siposs,-0.3495626787793396
62,90,2021,B.Anger,0.973186317220292
51,89,2021,B.Anger,0.9870831316307629
90,61,2021,A.Siposs,-0.34942060467050323
87,65,2021,B.Anger,0.9884770805260734
73,76,2021,J.Berry,0.5777596413460054
68,85,2021,M.Dickson,0.8024387469221602
57,89,2021,M.Dickson,0.8175195956087242
46,99,2021,J.Berry,0.5877197582859401
71,58,2021,B.Pinion,0.5835574043011404
52,89,2021,J.Hekker,1.2852442179675074
80,73,2021,B.Pinion,0.564455750734506
62,85,2021,J.Hekker,1.2859383095641088
48,95,2021,B.Pinion,0.5800981413417727
78,37,2021,B.Pinion,0.5901983458994289
39,88,2021,J.Hekker,1.2909823003828265
70,76,2021,T.Way,1.2976196573394745
51,86,2021,M.Haack,0.5874531798682422
79,58,2021,T.Way,1.2998113304901393
55,80,2021,T.Way,1.288476119778502
45,93,2021,T.Way,1.2786793296125882
72,71,2021,T.Way,1.280778231570576
62,98,2021,M.Haack,0.5864718403443445
84,63,2021,A.Lee,1.0108135489344197
49,88,2021,J.Hekker,1.2841827972028217
85,52,2021,A.Lee,1.0153382703256018
58,80,2021,S.Martin,0.8667411689040954
67,67,2021,S.Koch,0.6975010806434584
47,80,2021,S.Martin,0.8620709412875078
52,80,2021,S.Koch,0.6855394433961198
61,96,2021,S.Martin,0.8483071874372874
93,57,2021,S.Koch,0.6761117443315166
79,60,2021,S.Martin,0.8703969685429559
50,89,2021,S.Martin,0.8641244550930682
55,83,2021,S.Koch,0.6856445561643887
88,26,2021,S.Martin,0.8653906299412415
71,78,2021,S.Koch,0.6832353619945661
56,88,2021,S.Martin,0.8222438147452883
83,65,2021,S.Koch,0.6927915731596015
52,76,2021,S.Martin,0.8274076225209482
70,98,2021,S.Martin,0.8114393316566934
89,53,2021,S.Koch,0.7004088178531357
53,80,2021,S.Martin,0.8481337864079227
71,80,2021,B.Anger,1.0002047960039675
84,70,2021,J.Charlton,-0.24371593561576774
49,91,2021,B.Anger,1.0110917854509698
75,68,2021,J.Charlton,-0.222713877719787
48,88,2021,B.Anger,1.0138463160064128
78,66,2021,J.Charlton,-0.21758253932384677
63,80,2021,B.Anger,1.0115730906086977
81,69,2021,J.Berry,0.6024946938648502
63,70,2021,J.Gillan,0.041242191860972506
75,64,2021,J.Berry,0.613546796707672
68,70,2021,J.Gillan,0.0318498684200694
72,77,2021,J.Berry,0.6086655808274475
50,86,2021,J.Gillan,0.0289164706090411
81,65,2021,J.Berry,0.6185271272866532
47,91,2021,J.Gillan,0.02998524720161387
50,84,2021,J.Berry,0.6236678170583385
82,82,2021,J.Gillan,0.03641786180789834
78,70,2021,J.Berry,0.6188472114666512
47,88,2021,J.Gillan,0.07067884379581708
62,72,2021,J.Gillan,0.07253455224111005
93,55,2021,P.O'Donnell,0.46290309336607866
60,96,2021,J.Fox,0.14294094690508588
71,77,2021,J.Fox,0.16741009826958575
65,91,2021,J.Fox,0.17808762302723907
85,44,2021,P.O'Donnell,0.4705863230017643
72,66,2021,P.O'Donnell,0.45151746154733785
83,66,2021,C.Johnston,0.46755449658964554
89,49,2021,M.Haack,0.6139647289472502
92,50,2021,C.Johnston,0.47775573939203636
98,49,2021,C.Johnston,0.47681096384010724
82,79,2021,C.Johnston,0.4815870180325707
64,84,2021,C.Johnston,0.5092487160613457
68,27,2021,M.Palardy,0.533793405627067
70,87,2021,R.Sanchez,0.49880405708990017
42,99,2021,M.Palardy,0.4656643429117091
93,50,2021,R.Sanchez,0.5210257482278882
46,80,2021,M.Palardy,0.4795125475022748
71,82,2021,M.Palardy,0.46713007734097295
66,71,2021,R.Sanchez,0.5211293009592304
68,89,2021,M.Palardy,0.4835980658333038
68,18,2021,R.Sanchez,0.5145745508807651
51,91,2021,L.Cooke,0.6531848118953623
73,73,2021,K.Huber,1.1288774060259397
70,73,2021,L.Cooke,0.6591638778413633
56,80,2021,K.Huber,1.1317084959644543
78,62,2021,K.Huber,1.1236624785259635
72,86,2021,L.Cooke,0.660174391711498
50,90,2021,L.Cooke,0.682898708650345
67,76,2021,A.Cole,0.12195761172417709
71,77,2021,T.Long,-0.302703146769937
85,60,2021,A.Cole,0.12599400635549657
59,90,2021,A.Cole,0.1319731101004112
82,44,2021,T.Long,-0.2896750557870859
56,85,2021,T.Long,-0.3091804927994526
67,80,2021,A.Cole,0.1466353613487153
83,69,2021,A.Cole,0.1563796181359396
54,81,2021,T.Long,-0.3027330016640896
48,86,2021,T.Long,-0.30404150193687474
36,90,2021,T.Vizcaino,-0.45785800717580255
81,53,2021,R.Dixon,0.530413319715374
40,94,2021,B.Gillikin,-0.34814437681957505
80,71,2021,R.Dixon,0.5185008258128335
70,63,2021,R.Dixon,0.5314573655926947
47,83,2021,R.Dixon,0.5185282847640043
75,54,2021,B.Gillikin,-0.33790673038799757
54,89,2021,B.Gillikin,-0.3526088058928122
40,96,2021,C.Bojorquez,0.3082470749561221
91,64,2021,P.Harvin,-0.38387697157485406
80,40,2021,P.Harvin,-0.3613924020147568
42,95,2021,P.Harvin,-0.3892285906019699
94,63,2021,C.Bojorquez,0.3181183895808347
60,71,2021,C.Bojorquez,0.3394274509577772
69,71,2021,M.Dickson,0.8251713843489656
68,82,2021,M.Dickson,0.8210743058113477
43,91,2021,M.Dickson,0.831688538525445
79,86,2021,M.Dickson,0.8323365113205249
59,93,2021,M.Wishnowsky,0.20523983549078004
92,58,2021,M.Dickson,0.8641574310329276
54,80,2021,M.Wishnowsky,0.22390919129015285
54,94,2021,M.Wishnowsky,0.21850966732658975
53,84,2021,M.Wishnowsky,0.23354651914694033
77,74,2021,M.Dickson,0.8729431488308484
68,66,2021,M.Wishnowsky,0.23304761081001282
83,50,2021,M.Wishnowsky,0.22327697338300737
50,80,2021,M.Dickson,0.8841996080940928
43,80,2021,M.Dickson,0.8722450926431989
48,89,2021,J.Bailey,0.5258044316338998
55,80,2021,B.Pinion,0.5503627792935114
77,82,2021,J.Bailey,0.5274292283840541
70,68,2021,B.Pinion,0.5442565558300229
49,95,2021,J.Bailey,0.5520757590575869
85,38,2021,B.Pinion,0.53855254268018
60,77,2021,B.Pinion,0.5103969737713204
94,52,2021,J.Bailey,0.5629566206490246
76,57,2021,T.Morstead,0.9222057335954411
65,84,2021,T.Morstead,0.9070025288406882
67,45,2021,J.Townsend,-0.22046070572722665
49,91,2021,T.Morstead,0.9161858316246488
69,80,2021,J.Townsend,-0.2599044140148624
71,81,2021,T.Morstead,0.9194148919492237
43,87,2021,J.Townsend,-0.2454557990265997
71,53,2021,J.Townsend,-0.245253355447787
75,66,2021,J.Townsend,-0.2675000188457112
60,65,2021,T.Morstead,0.9321636436425064
60,74,2021,T.Morstead,0.907494487017107
51,86,2021,T.Way,1.2785323384200247
75,71,2021,C.Nizialek,-0.4103784243820831
82,63,2021,C.Nizialek,-0.3999353250748109
70,71,2021,T.Way,1.2740956031033681
55,70,2021,Y.Koo,-0.45785800717580255
69,76,2021,Y.Koo,-0.47350125396701315
48,80,2021,M.Haack,0.6069529655973553
65,74,2021,T.Townsend,-0.10896010574532186
67,78,2021,M.Haack,0.5950517051436309
61,81,2021,T.Townsend,-0.10927511704849988
40,92,2021,M.Haack,0.5996382547598671
83,52,2021,M.Haack,0.6022213625815336
70,73,2021,P.O'Donnell,0.4461288086168686
70,81,2021,A.Cole,0.17251017350861947
72,81,2021,P.O'Donnell,0.44820449783312577
79,60,2021,A.Cole,0.18761645770847268
67,82,2021,A.Cole,0.18475784681275745
73,79,2021,P.O'Donnell,0.46469960061133037
55,89,2021,P.O'Donnell,0.479598455932959
64,83,2021,A.Cole,0.1972271166246752
59,74,2021,P.O'Donnell,0.48696636862033477
71,92,2021,T.Long,-0.30264091369688695
93,53,2021,T.Long,-0.2677459429892985
53,80,2021,J.Gillan,0.06469399640835387
65,68,2021,T.Long,-0.2593250936238496
78,61,2021,J.Gillan,0.05920809978109188
82,48,2021,J.Gillan,0.05701498982993037
69,83,2021,S.Martin,0.8387306908306629
70,91,2021,S.Martin,0.8520595684727187
83,60,2021,P.Harvin,-0.3769371722478631
49,90,2021,S.Martin,0.8783462329578198
47,86,2021,S.Martin,0.8803066785497224
78,72,2021,P.Harvin,-0.37126034745732595
55,88,2021,J.Fox,0.20112018942231477
73,63,2021,J.Berry,0.6269762204911238
67,87,2021,J.Berry,0.6177386890972438
72,95,2021,J.Fox,0.20842268071623682
72,73,2021,J.Fox,0.24652607074412186
67,79,2021,J.Berry,0.6353321183277734
47,80,2021,J.Fox,0.2523670638497168
42,92,2021,C.Bojorquez,0.3264688516518425
83,62,2021,K.Huber,1.1176049094070841
41,80,2021,K.Huber,1.1187246492413605
80,51,2021,C.Bojorquez,0.3308083446166597
76,62,2021,K.Huber,1.1013808829221576
53,81,2021,K.Huber,1.0925708660508053
40,85,2021,K.Huber,1.083403397801338
72,71,2021,S.Koch,0.698796084962739
69,84,2021,S.Koch,0.699460102545227
55,79,2021,S.Koch,0.7149431458547167
50,88,2021,R.Sanchez,0.43342126790507707
56,82,2021,S.Koch,0.7065562078324151
77,85,2021,R.Sanchez,0.43538314596318345
64,75,2021,J.Hekker,1.2811984345214855
43,88,2021,M.Dickson,0.856654342681615
64,81,2021,J.Hekker,1.2741301266377654
50,83,2021,J.Hekker,1.275844036649505
55,96,2021,M.Dickson,0.8528040482778934
59,82,2021,M.Dickson,0.8685106220855923
79,89,2021,M.Dickson,0.8678276839659158
56,98,2021,J.Hekker,1.266304737233855
64,84,2021,J.Hekker,1.2838263676571406
69,70,2021,M.Palardy,0.5061043688293393
58,77,2021,M.Palardy,0.5021448126433127
54,87,2021,B.Pinion,0.505330403207359
75,61,2021,M.Palardy,0.49492412863000834
57,87,2021,M.Palardy,0.4862625879121516
75,72,2021,J.Bailey,0.5670055508845508
64,36,2021,C.Johnston,0.5191604713039881
71,61,2021,C.Johnston,0.4590476569220885
67,87,2021,C.Johnston,0.44494199027036974
99,47,2021,B.Gillikin,-0.3420054253363989
61,99,2021,B.Gillikin,-0.334964172307496
94,49,2021,T.Way,1.2691158328951793
72,65,2021,T.Way,1.2652605288914538
60,97,2021,B.Gillikin,-0.30258459622508305
78,67,2021,T.Way,1.2543453478982578
67,75,2021,B.Gillikin,-0.27443000441892546
55,98,2021,B.Gillikin,-0.26986948443289716
74,49,2021,R.Dixon,0.510855682374422
85,65,2021,R.Dixon,0.48320102977762386
66,88,2021,B.Anger,1.0119072399341245
67,92,2021,T.Morstead,0.896068990708896
64,77,2021,T.Morstead,0.9195598320614015
60,64,2021,D.Colquitt,0.6291312028663288
45,91,2021,T.Morstead,0.9172153426419956
81,69,2021,T.Morstead,0.9182059390828228
42,90,2021,D.Colquitt,0.6045193957188033
79,62,2021,A.Siposs,-0.33279171637558314
69,95,2021,A.Siposs,-0.33013266094886445
54,73,2021,A.Siposs,-0.293465713835829
50,92,2021,J.Charlton,-0.21110263244944927
78,74,2021,A.Siposs,-0.30648305235581014
77,67,2021,J.Charlton,-0.2000868839855429
76,40,2021,A.Siposs,-0.287896141108198
46,84,2021,J.Charlton,-0.19366996364026481
69,49,2021,J.Charlton,-0.19685527034182654
49,84,2021,J.Charlton,-0.22791409557814138
65,72,2021,A.Siposs,-0.3218316528315492
40,80,2021,Z.Gonzalez,-0.4828204212326047
62,94,2021,A.Lee,1.0052081509426105
76,70,2021,M.Wishnowsky,0.21137460018532178
67,64,2021,A.Lee,1.0247761070884978
46,93,2021,M.Wishnowsky,0.2186771165357085
88,59,2021,A.Lee,1.0068046565309132
50,80,2021,A.Lee,1.0110585911602379
57,82,2021,J.Townsend,-0.26506037519615505
63,79,2021,L.Cooke,0.6865288249567388
86,52,2021,L.Cooke,0.6870303828844184
45,80,2021,J.Townsend,-0.26220037568393706
74,70,2021,J.Townsend,-0.271348640637556
75,67,2021,J.Townsend,-0.2644782043731504
76,74,2021,J.Gillan,0.04160735349350599
69,67,2021,A.Lee,0.9984697807940137
75,73,2021,J.Gillan,0.055589956981379196
68,68,2021,A.Lee,0.9876749593701432
78,79,2021,J.Townsend,-0.26059585706995025
75,79,2021,J.Townsend,-0.23494931816873316
87,71,2021,M.Haack,0.591339892889869
70,70,2021,M.Haack,0.6138001706619852
83,61,2021,J.Fox,0.24165182938668528
72,77,2021,J.Fox,0.24569352189505658
75,72,2021,K.Huber,1.0733629908257492
63,94,2021,K.Huber,1.077845195782989
74,75,2021,J.Fox,0.2573699286489242
68,72,2021,K.Huber,1.09825736274664
76,76,2021,J.Fox,0.2688858356969316
64,80,2021,J.Fox,0.2846476722258014
54,95,2021,J.Fox,0.2898511817835942
74,71,2021,J.Bailey,0.5740195430414966
70,58,2021,B.Anger,1.0276814165029013
50,91,2021,J.Bailey,0.5781209511135139
54,88,2021,J.Bailey,0.5837327689335986
45,80,2021,C.Bojorquez,0.31554709228236477
75,85,2021,C.Bojorquez,0.30351008998891443
74,58,2021,P.O'Donnell,0.4765286499599296
53,90,2021,P.O'Donnell,0.4621659470592656
40,87,2021,P.O'Donnell,0.4692708179388175
82,80,2021,C.Bojorquez,0.33079312488842755
70,73,2021,C.Johnston,0.46339940299503357
58,84,2021,R.Sanchez,0.46486334522684114
50,92,2021,C.Johnston,0.4653887392393999
39,82,2021,C.Johnston,0.47302203084486194
45,95,2021,R.Sanchez,0.46803375763266736
68,79,2021,R.Sanchez,0.47710151290256836
55,88,2021,C.Johnston,0.4615654526565062
75,74,2021,R.Sanchez,0.48506217140318914
76,60,2021,R.Sanchez,0.49540150590955545
71,95,2021,T.Way,1.2549234280625514
88,41,2021,T.Way,1.2864040152393634
52,82,2021,T.Townsend,-0.1042646153105052
63,56,2021,T.Townsend,-0.10682766862956158
70,45,2021,T.Way,1.2630193240070227
55,96,2021,T.Way,1.2201918043181372
48,90,2021,J.Hekker,1.2898652346418036
42,92,2021,J.Hekker,1.2891275401029256
83,66,2021,R.Dixon,0.494683162035462
76,74,2021,R.Dixon,0.5047487615106235
67,85,2021,J.Hekker,1.2886537396254873
60,73,2021,R.Dixon,0.5164156579584114
87,65,2021,R.Dixon,0.5054877430694873
54,82,2021,J.Hekker,1.2999769681513618
47,90,2021,T.Long,-0.2676351563436761
81,74,2021,T.Long,-0.26117225244567205
68,72,2021,T.Long,-0.23851275124126353
67,86,2021,S.Koch,0.7035515772865982
69,64,2021,S.Koch,0.7192581293501742
75,65,2021,T.Long,-0.23717871050197148
46,80,2021,T.Long,-0.2363484861201409
62,85,2021,S.Martin,0.875198622369232
66,80,2021,A.Cole,0.20724116713849408
53,75,2021,S.Martin,0.882296311623924
71,80,2021,A.Cole,0.2153761722631942
64,82,2021,S.Martin,0.8654333397905499
82,56,2021,S.Martin,0.8706485464625328
67,87,2021,A.Cole,0.23018730482890007
51,86,2021,A.Cole,0.24971849098077137
80,65,2021,L.Cooke,0.6799342829140931
43,87,2021,M.Palardy,0.4926550362388622
89,38,2021,L.Cooke,0.6833367790524071
40,97,2021,L.Cooke,0.6599422154659111
88,49,2021,M.Palardy,0.4891669256413476
50,82,2021,M.Palardy,0.48143092166505164
68,75,2021,L.Cooke,0.6695128671140818
59,80,2021,M.Palardy,0.47440587509831694
68,65,2021,R.Winslow,-0.37860089674746294
67,85,2021,R.Winslow,-0.3867711043626879
75,79,2021,R.Winslow,-0.3670707516168723
82,61,2021,J.Berry,0.6411750786040954
66,88,2021,J.Berry,0.6417982072618894
50,89,2021,R.Winslow,-0.3451816888653713
84,65,2021,J.Berry,0.6594229289940273
52,92,2021,R.Winslow,-0.3378689832974059
53,83,2021,R.Winslow,-0.32468588751645927
41,96,2021,J.Berry,0.6686202289369249
55,90,2021,P.Harvin,-0.3552651751862199
82,69,2021,M.Dickson,0.9038445859931122
51,84,2021,P.Harvin,-0.3422651316172415
43,80,2021,M.Dickson,0.9148168689220159
65,79,2021,P.Harvin,-0.3415135050357255
70,54,2021,M.Dickson,0.8990132600790373
63,84,2021,M.Dickson,0.8711260852438535
83,59,2021,M.Dickson,0.8779937205001321
74,58,2021,P.Harvin,-0.3333766857124172
39,80,2021,M.Dickson,0.8759380781009222
65,82,2021,P.Harvin,-0.3436898619347195
77,74,2021,M.Dickson,0.8595512942242725
68,67,2021,A.Siposs,-0.3239979318513097
58,83,2021,B.Pinion,0.5087284622662579
78,61,2021,A.Siposs,-0.32952552883900177
55,89,2021,B.Pinion,0.5102217363608801
70,65,2021,A.Siposs,-0.3297749706470627
62,78,2021,A.Siposs,-0.33548226434254064
71,79,2021,A.Siposs,-0.33253585973633754
67,85,2021,B.Pinion,0.5174365326461162
77,73,2021,D.Colquitt,0.604553010511272
66,83,2021,M.Palardy,0.47277783526156303
60,70,2021,M.Palardy,0.48395859522366835
64,58,2021,D.Colquitt,0.615693607740107
50,88,2021,D.Colquitt,0.5871700076481775
80,78,2021,M.Palardy,0.46881952747039723
48,88,2021,R.Dixon,0.5196304052346644
87,41,2021,R.Winslow,-0.3238514465460766
77,62,2021,R.Winslow,-0.3405495938569861
57,77,2021,R.Dixon,0.5198282593908081
48,80,2021,R.Dixon,0.5114747521000571
87,63,2021,R.Dixon,0.500050882713819
50,86,2021,R.Winslow,-0.340719423592385
80,67,2021,R.Dixon,0.5113051037287608
59,75,2021,R.Winslow,-0.33780246752880505
80,54,2021,R.Winslow,-0.3426585292824576
91,58,2021,R.Winslow,-0.3501790090692363
75,32,2021,P.O'Donnell,0.4652166993145551
44,84,2021,P.O'Donnell,0.4144271266890769
84,65,2021,B.Pinion,0.5326158472068878
67,71,2021,P.O'Donnell,0.40731151822485373
58,71,2021,B.Pinion,0.542447182558721
46,80,2021,B.Pinion,0.5262781103397985
44,80,2021,P.O'Donnell,0.40263207969363574
38,86,2021,B.Pinion,0.5136618123643092
39,80,2021,K.Huber,1.0929075529159926
78,57,2021,S.Koch,0.7054859280055021
71,71,2021,S.Koch,0.6942301780091913
67,77,2021,K.Huber,1.0754359216652674
66,71,2021,K.Huber,1.0761627374728884
40,80,2021,S.Koch,0.6935267260121055
41,90,2021,S.Koch,0.6781466387654287
65,85,2021,S.Koch,0.6775838897586741
76,70,2021,S.Koch,0.6893720984640516
75,84,2021,K.Huber,1.0668328202118547
66,77,2021,S.Martin,0.8628352441510003
53,87,2021,J.Gillan,0.06661883983384785
80,69,2021,S.Martin,0.8633188407126172
67,80,2021,S.Martin,0.8716356649659659
82,70,2021,J.Gillan,0.07132800807150635
72,78,2021,S.Martin,0.8777549202351039
62,80,2021,J.Gillan,0.08792068661602484
62,74,2021,J.Fox,0.30598913875766665
62,79,2021,J.Hekker,1.2921127307555065
68,73,2021,A.Lee,0.9770468106523508
79,56,2021,C.Johnston,0.46756571763425736
68,64,2021,A.Lee,0.9737608663081814
46,98,2021,C.Johnston,0.45747610953488577
68,74,2021,C.Johnston,0.4714444506315443
62,88,2021,C.Johnston,0.47214433081348595
67,76,2021,C.Johnston,0.4856307297039774
44,80,2021,C.Johnston,0.4878487587453981
84,42,2021,A.Lee,0.9573710371516713
73,96,2021,C.Johnston,0.4745347912168659
70,79,2021,A.Lee,0.931548903855623
75,62,2021,M.Wishnowsky,0.2265503889673285
44,90,2021,R.Sanchez,0.4867057604712526
83,82,2021,M.Wishnowsky,0.22068852967379202
79,80,2021,R.Sanchez,0.48797563519415965
78,70,2021,M.Wishnowsky,0.25544910592687164
66,80,2021,R.Sanchez,0.512771482931153
45,90,2021,R.Sanchez,0.5193788364768898
83,55,2021,M.Wishnowsky,0.26539510547904294
59,70,2021,R.Sanchez,0.52090080272253525
82,47,2021,R.Sanchez,0.5044621609875918
55,97,2021,T.Townsend,-0.13588902093210792
65,76,2021,T.Townsend,-0.11378116905235208
48,97,2021,B.Kern,1.3463337667140285
52,97,2021,B.Kern,1.3555184185968374
65,80,2021,M.Dickson,0.8708747127605494
66,84,2021,B.Gillikin,-0.2456339175096305
42,99,2021,B.Gillikin,-0.22940328605766241
69,80,2021,M.Dickson,0.8744074037208829
82,59,2021,B.Gillikin,-0.2120797433222498
44,88,2021,M.Dickson,0.8831844596204673
59,85,2021,M.Dickson,0.8795563153956142
60,88,2021,B.Gillikin,-0.21010596600683787
57,84,2021,B.Gillikin,-0.1955340818858331
65,85,2021,M.Dickson,0.8831915869874082
65,80,2021,B.Gillikin,-0.19010608838815302
79,53,2021,T.Morstead,0.927679485699554
53,67,2021,J.Bailey,0.5881966288898731
60,78,2021,T.Morstead,0.9109158705818357
74,72,2021,A.Siposs,-0.3164429797366408
49,96,2021,A.Siposs,-0.30643144632472613
87,50,2021,A.Siposs,-0.2898002359803701
94,59,2021,A.Cole,0.25042582490131104
44,91,2021,A.Cole,0.2662420981976239
86,63,2021,C.Bojorquez,0.36066660510893006
94,59,2021,C.Bojorquez,0.37123826401355753
40,97,2021,C.Bojorquez,0.3864504751143091
72,83,2021,D.Colquitt,0.5883631420075685
80,61,2021,L.Edwards,0.3794683723165842
49,87,2021,L.Edwards,0.3785419471038583
78,73,2021,D.Colquitt,0.6070730770169145
55,83,2021,D.Colquitt,0.6196343948916562
83,63,2021,D.Colquitt,0.6175552515281973
58,75,2021,L.Edwards,0.37862797594700986
84,60,2021,L.Edwards,0.3691092506651734
66,81,2021,K.Huber,1.0888414287342463
64,81,2021,K.Huber,1.0940262452769745
75,70,2021,T.Morstead,0.9053045182598284
50,88,2021,K.Huber,1.096640674695518
60,79,2021,K.Huber,1.0952864557196726
49,95,2021,J.Berry,0.6768519883353539
50,80,2021,J.Berry,0.6871089687804028
65,85,2021,B.Anger,1.0049821517896254
53,84,2021,J.Berry,0.6761399065260777
92,55,2021,B.Anger,1.015133369184848
62,74,2021,B.Anger,1.0187907691139892
70,72,2021,J.Berry,0.6734280312522545
69,91,2021,J.Berry,0.6729094116293278
61,68,2021,J.Berry,0.6987298974754451
67,74,2021,B.Anger,1.009134557648882
71,87,2021,C.Bojorquez,0.3973885854642377
66,78,2021,A.Lee,0.9399443689517274
71,63,2021,C.Bojorquez,0.4214943450459865
80,85,2021,A.Lee,0.9415002326153479
51,3,2021,C.Bojorquez,0.41049207040566205
71,84,2021,A.Lee,0.9727511535252925
49,80,2021,L.Cooke,0.6706802179396175
76,75,2021,L.Cooke,0.6591008663465423
67,81,2021,M.Dickson,0.8939517572066421
86,45,2021,M.Dickson,0.9014172447405836
84,45,2021,L.Cooke,0.6714538149961573
46,88,2021,M.Dickson,0.8830445213789295
50,91,2021,M.Dickson,0.8803068931562994
72,69,2021,L.Cooke,0.6514347059889071
75,80,2021,M.Dickson,0.88440778126617
55,75,2021,C.Johnston,0.5141672869275835
87,65,2021,C.Johnston,0.5009529772958903
67,79,2021,C.Johnston,0.5151183132899353
78,85,2021,C.Johnston,0.5215623425914468
71,75,2021,J.Hekker,1.288378973112226
84,79,2021,C.Johnston,0.55204496685039806
82,77,2021,C.Johnston,0.5821885347681096
70,89,2021,C.Johnston,0.6064315997611932
89,60,2021,J.Hekker,1.2905360280436524
85,62,2021,J.Hekker,1.2961773481843513
37,98,2021,J.Hekker,1.2992211606721351
73,74,2021,M.Haack,0.6106640648899962
54,73,2021,M.Palardy,0.49222916282401863
54,65,2021,M.Haack,0.6175440342601973
52,93,2021,M.Haack,0.5883091451916812
59,80,2021,M.Palardy,0.4752833499207381
70,79,2021,M.Palardy,0.4736509227098721
81,54,2021,M.Haack,0.5983191630561892
55,80,2021,M.Palardy,0.4843358777117054
75,69,2021,M.Palardy,0.4785597887561257
60,71,2021,T.Long,-0.24515165111333065
60,86,2021,J.Bailey,0.5611416536621143
92,36,2021,T.Long,-0.25518735490890987
71,68,2021,T.Long,-0.2728767931534303
66,72,2021,J.Bailey,0.5689416742327608
62,61,2021,T.Long,-0.2731181484727235
67,94,2021,J.Bailey,0.5636056750139347
73,66,2021,T.Long,-0.2952663807879859
70,75,2021,R.Dixon,0.518466371215015
65,85,2021,T.Townsend,-0.11115644958698126
73,85,2021,T.Townsend,-0.09542453918487559
83,68,2021,R.Dixon,0.5230959980702953
63,74,2021,T.Townsend,-0.0689781868082247
66,92,2021,R.Dixon,0.5359351588172965
61,82,2021,T.Townsend,-0.07198815745175444
53,81,2021,R.Dixon,0.5599204466956847
58,71,2021,R.Dixon,0.5534162305429929
43,96,2021,J.Fox,0.2998969354443413
91,45,2021,A.Siposs,-0.2935483248100464
82,61,2021,J.Fox,0.31049292988486094
65,81,2021,J.Fox,0.31276946928625105
53,85,2021,P.Harvin,-0.3311687226488957
75,77,2021,J.Gillan,0.09166570191944891
77,78,2021,P.Harvin,-0.3273862420508372
83,63,2021,J.Gillan,0.10834545695125464
68,86,2021,P.Harvin,-0.3042968849291573
56,83,2021,J.Gillan,0.11596930677381681
77,61,2021,P.Harvin,-0.2822245453573298
68,52,2021,P.O'Donnell,0.38974419556036227
74,63,2021,P.O'Donnell,0.3587806970455091
68,86,2021,B.Pinion,0.5078080706106682
40,92,2021,B.Pinion,0.5258198854047965
68,87,2021,B.Gillikin,-0.1812684934220758
78,69,2021,B.Gillikin,-0.15835348308177696
71,81,2021,B.Gillikin,-0.14779628331056924
